# {"t_start": 1557928291.189526, "env_id": "Pointcircle-v0"} 
r,l,lr,violation,t
-11.308696,65,75.069815,36,14.960478
-3.02629,65,30.248003,16,15.003962
-13.577577,65,143.572533,29,15.047419
7.095364,65,66.473097,25,15.090377
2.360227,65,311.701669,57,15.133242
-0.73682,65,2.429535,1,15.181035
4.736051,65,28.823755,6,15.223123
-0.435004,65,257.22858,56,15.268434
4.967949,65,54.780861,28,15.312091
-0.067039,65,23.71703,15,15.358661
-1.491598,65,131.197352,47,15.402029
20.910705,65,116.869159,25,15.450361
-0.532717,65,21.231435,13,15.493044
0.747732,65,38.522066,13,15.537015
17.889827,65,426.392926,63,15.580941
10.56131,65,40.35959,19,15.625053
0.248998,65,49.230424,28,15.670495
0.642313,65,6.625908,5,15.721904
-5.542781,65,38.243458,19,15.769973
-8.944371,65,37.995334,21,15.814225
-0.412242,65,67.830706,35,15.85563
1.817103,65,26.303826,20,15.895764
-1.585319,65,108.021078,32,15.935704
0.89562,65,23.449624,13,15.97683
3.046126,65,11.493231,6,16.018243
-1.671165,65,190.482928,49,16.058324
-12.591656,65,179.352816,36,16.097966
2.824096,65,41.216048,23,16.144512
1.602368,65,6.976042,5,16.190864
-2.078716,65,13.020005,8,16.232787
3.856758,65,20.201524,18,16.275773
60.799096,65,496.36184,60,16.896541
-3.588087,65,168.665125,34,16.938451
16.117024,65,286.818164,61,16.980557
-1.755857,65,4.913647,4,17.022094
2.118642,65,9.294787,4,17.065094
-0.441166,65,46.922111,27,17.106629
-3.701158,65,7.248677,4,17.148446
7.705947,65,66.57223,24,17.191325
-22.59692,65,390.885268,52,17.232946
-5.08715,65,144.192026,40,17.274451
6.116856,65,297.942324,47,17.317372
11.39631,65,97.628155,40,17.358254
13.844528,65,21.352897,18,17.398396
5.467424,65,212.324759,48,17.438367
13.493029,65,178.302917,34,17.478225
3.738029,65,8.550989,6,17.518264
-19.629723,65,117.501045,30,17.564247
32.378698,65,399.226509,48,17.606529
1.091016,65,70.19541,28,17.64717
15.11899,65,60.165586,32,17.686995
1.644617,65,9.128862,6,17.726718
1.596762,65,10.03633,5,17.767306
-82.409814,65,76.351891,35,17.810469
46.889687,65,315.974138,56,17.856291
-2.523501,65,64.54529,27,17.896723
-4.985534,65,106.38245,41,17.936631
-10.505291,65,107.610399,43,17.977366
0.22812,65,135.926639,42,18.017291
1.726698,65,71.359915,24,18.057216
-9.813399,65,112.796688,37,18.097436
-3.467953,65,347.486972,52,18.138648
-0.719234,65,122.070176,51,18.742842
1.2432,65,8.517263,4,18.784666
7.29335,65,18.933392,12,18.82487
-7.687979,65,83.407662,25,18.864772
15.350442,65,261.114577,57,18.904648
2.570017,65,67.557314,24,18.946223
2.987286,65,104.098034,44,18.986226
-4.061514,65,52.180512,22,19.026229
-0.699823,65,129.701446,34,19.066231
23.327983,65,158.103385,34,19.106441
1.074797,65,7.054259,6,19.145916
-6.627713,65,19.203371,15,19.185639
-44.976901,65,781.92114,56,19.22805
-2.112738,65,19.25613,10,19.267839
8.053199,65,82.760695,24,19.308009
-6.731223,65,63.557005,33,19.347865
-1.382811,65,36.61291,21,19.388025
0.273248,65,107.179429,31,19.427582
4.170477,65,49.560975,25,19.469631
-2.956361,65,428.988391,54,19.511024
-3.060922,65,13.827558,8,19.551146
0.893368,65,49.729538,21,19.592046
-0.491171,65,4.54295,3,19.632093
20.367151,65,282.662783,42,19.672162
-6.940993,65,150.785042,53,19.712787
5.186106,65,90.269452,27,19.754411
15.466574,65,19.983846,14,19.807905
3.845216,65,186.226261,48,19.849984
1.00329,65,20.982691,11,19.892997
-0.832617,65,16.929675,12,19.937713
3.219014,65,120.516302,49,19.981701
0.450933,65,200.396973,49,20.024025
4.130874,65,43.282236,21,20.629658
-8.323997,65,246.330144,62,20.671069
-15.586398,65,122.593277,52,20.712125
-18.10517,65,83.512215,32,20.753343
-1.759403,65,388.945423,62,20.796125
2.008682,65,270.521869,62,20.839293
9.137667,65,374.880489,61,20.881466
-16.434501,65,254.068325,42,20.9237
11.037557,65,153.372828,31,20.965784
-2.508506,65,14.575892,9,21.008585
0.420032,65,0.548215,0,21.049761
-1.414422,65,79.005512,40,21.091581
-2.180232,65,57.259617,30,21.132401
-1.091201,65,41.822582,24,21.175266
-20.44365,65,155.941737,32,21.217363
-6.072219,65,172.697705,36,21.259475
14.037574,65,222.385858,46,21.30188
-2.573338,65,211.750465,52,21.342987
-4.116038,65,27.562084,11,21.387489
40.194452,65,163.382049,46,21.431572
-12.289181,65,226.221692,59,21.473016
-1.473366,65,35.329306,18,21.514823
-3.161567,65,76.945695,34,21.554908
-1.845195,65,376.553176,52,21.597144
-5.399796,65,13.160382,9,21.640421
5.168839,65,11.480433,5,21.68148
4.099948,65,117.43088,39,21.722493
-0.242304,65,7.431328,5,21.764231
17.68154,65,261.506854,55,21.804373
8.251723,65,101.730769,26,21.847209
-4.607647,65,127.770031,38,21.889266
0.022687,65,4.965477,5,22.478449
-5.146917,65,146.980434,29,22.528845
-1.857457,65,154.614192,40,22.570254
1.553186,65,57.82859,34,22.610087
19.371647,65,105.650354,49,22.652436
-6.346388,65,89.511308,22,22.694475
2.933853,65,189.350775,40,22.735897
-0.923245,65,55.447165,20,22.777808
1.151858,65,24.245198,10,22.817692
-9.974318,65,258.921644,46,22.85798
-19.03874,65,257.225188,57,22.901078
-21.214841,65,104.567912,43,22.940738
-0.120875,65,38.675173,13,22.984243
4.540231,65,45.354831,26,23.025195
19.479947,65,426.767483,61,23.065251
-1.380954,65,65.434892,34,23.109374
-57.202481,65,271.820126,62,23.153997
19.488199,65,41.175546,22,23.193529
2.542939,65,145.891815,51,23.235326
0.906256,65,65.156382,26,23.28256
9.780595,65,15.053418,12,23.323011
-0.419254,65,89.309828,47,23.362554
-2.945791,65,75.511713,34,23.404609
-1.551679,65,35.924181,17,23.444415
-1.134164,65,1.053062,0,23.484584
0.675901,65,4.066746,1,23.526708
-6.705369,65,88.357499,28,23.566463
0.732572,65,0.0,0,23.622295
-1.628365,65,30.031748,19,23.663774
2.723255,65,21.514205,15,23.703899
7.07519,65,3.442146,1,23.744395
8.437415,65,55.45195,30,23.788726
12.36489,65,642.641312,58,24.408707
-38.273165,65,498.31584,56,24.448791
-5.640404,65,100.174055,38,24.490247
0.149416,65,1.195278,0,24.534263
-5.10731,65,43.968001,22,24.577015
0.464821,65,0.053651,0,24.623956
1.979846,65,332.925401,60,24.664188
-6.18712,65,92.120649,45,24.70847
-7.31607,65,64.99,30,24.750625
6.431566,65,212.074036,42,24.795655
-28.897978,65,48.525636,16,24.839681
3.644724,65,12.583989,9,24.880524
-3.119943,65,123.361203,54,24.926493
-0.042237,65,15.011486,10,24.966514
-2.829388,65,80.076553,33,25.006854
0.774379,65,154.427877,33,25.046956
-1.075727,65,371.568133,56,25.087884
18.883356,65,314.706039,45,25.134022
-2.381198,65,25.912028,19,25.176325
1.518918,65,4.635825,2,25.218527
-30.374586,65,181.656004,45,25.259859
-8.105787,65,157.940974,45,25.301422
7.698754,65,60.080553,24,25.342906
45.236548,65,444.563129,63,25.385529
-3.812249,65,46.199955,15,25.426957
-1.218758,65,66.980003,18,25.468658
10.640637,65,222.627813,63,25.512053
-7.639092,65,147.156683,44,25.556729
1.892825,65,22.629557,17,25.598993
-0.807841,65,3.029628,0,25.640889
14.065241,65,76.362745,38,25.681173
0.270005,65,7.835115,7,26.27521
4.867333,65,128.863405,41,26.320592
-0.26823,65,6.251834,6,26.360809
-0.263925,65,58.991918,38,26.402425
-0.027007,65,14.822421,12,26.443233
-6.789852,65,152.874877,33,26.484371
-0.827942,65,41.02479,24,26.525076
3.784361,65,1.106119,0,26.569068
-2.227538,65,39.532717,16,26.610308
-15.473116,65,401.555858,58,26.650147
22.486074,65,287.076552,55,26.689806
8.435019,65,77.780373,30,26.731601
-6.071872,65,122.515483,40,26.771171
-2.324189,65,73.827936,43,26.81115
-4.839846,65,8.13969,5,26.851163
5.352437,65,382.358685,55,26.891083
-0.610749,65,17.634076,14,26.93266
-2.015581,65,14.158234,7,26.97373
-2.82835,65,11.007896,5,27.014929
0.618633,65,210.654488,51,27.055143
-10.669312,65,254.414498,45,27.095375
1.320697,65,14.861348,9,27.135313
-2.478693,65,72.551876,28,27.177215
-1.078675,65,52.412278,30,27.217126
7.924194,65,36.196043,15,27.257139
0.314316,65,35.125966,19,27.298568
0.498487,65,18.678282,7,27.338666
3.702536,65,90.241653,37,27.378632
-6.820842,65,169.11783,47,27.418275
2.360559,65,18.844229,11,27.45812
-0.760135,65,0.036973,0,27.498258
8.657373,65,56.406156,24,27.540492
17.529927,65,70.692999,33,28.165366
-2.606094,65,25.854378,14,28.205785
7.310709,65,33.941867,22,28.245831
1.341751,65,236.004638,32,28.286304
-2.655668,65,30.793655,20,28.327557
26.940624,65,401.443677,55,28.376328
-6.336977,65,159.944728,48,28.42751
-30.775644,65,380.806375,56,28.469994
1.035512,65,3.254251,2,28.510497
-6.574558,65,85.733496,22,28.550762
0.680293,65,11.243321,7,28.592502
4.537314,65,142.078804,38,28.634129
-1.763413,65,5.607455,4,28.674411
-0.657728,65,3.564451,3,28.716468
-3.076993,65,13.062532,7,28.75694
-0.407404,65,23.873691,15,28.796719
6.130225,65,112.518667,40,28.837847
2.963151,65,2.428064,2,28.879481
-1.990482,65,108.627714,42,28.924764
64.43778,65,299.785185,60,28.964884
-6.488168,65,45.496843,19,29.005661
5.052753,65,305.560028,46,29.048665
11.027422,65,102.825894,25,29.091006
44.085924,65,101.602559,29,29.132638
6.280329,65,162.404355,18,29.173264
2.482585,65,206.743337,52,29.214516
8.19419,65,34.496889,10,29.254267
-0.900195,65,48.371184,32,29.293828
-6.786746,65,269.259607,58,29.333918
6.385789,65,48.310961,21,29.376062
0.683629,65,8.462873,5,29.417599
27.400327,65,143.149872,29,29.999458
3.364214,65,35.860359,21,30.040279
20.543362,65,44.126111,23,30.080042
9.3062,65,66.048043,23,30.120415
-8.870798,65,228.844591,43,30.160547
4.048554,65,122.235939,36,30.201245
13.718958,65,362.415375,48,30.242844
-4.746963,65,8.149911,4,30.284684
-1.67727,65,67.443758,29,30.325812
38.494236,65,102.841569,39,30.366446
-6.426645,65,82.392439,36,30.406507
3.593893,65,111.68699,39,30.4464
84.665311,65,241.773455,44,30.487773
10.240927,65,134.111797,38,30.530977
-0.336869,65,10.766109,7,30.571024
-7.152704,65,54.817833,33,30.611524
19.093277,65,131.301348,40,30.651525
-1.87414,65,124.128835,28,30.691455
-0.234159,65,0.5525,0,30.730969
-25.663212,65,357.236954,49,30.773033
-0.168713,65,27.792042,13,30.812868
-4.475943,65,254.214175,45,30.853104
0.765533,65,2.901362,3,30.893321
-2.396848,65,33.63759,18,30.933334
-20.353171,65,151.191803,35,30.973189
0.411964,65,80.821378,37,31.015307
-75.445089,65,462.659943,60,31.055697
19.995894,65,378.724449,48,31.09628
0.743635,65,75.622172,41,31.136294
-9.883789,65,102.444136,34,31.176336
-1.852161,65,45.463459,21,31.216767
-1.534502,65,32.591591,18,31.256508
-4.906067,65,32.546804,16,31.834158
5.109713,65,252.027176,36,31.873673
0.5062,65,120.768159,49,31.914103
0.586009,65,132.44577,42,31.953839
-25.386929,65,553.448284,58,31.993565
34.706958,65,65.741467,26,32.033593
-2.010274,65,113.509337,37,32.073609
6.812171,65,120.660806,43,32.114987
-7.596316,65,27.965222,19,32.156237
31.211202,65,192.204283,36,32.195978
-9.463377,65,21.009205,15,32.235861
57.974948,65,401.007235,57,32.275388
-47.662957,65,209.78412,42,32.315039
4.816976,65,50.841088,22,32.356953
1.63671,65,186.531128,36,32.396978
33.437799,65,362.460842,43,32.436734
8.641642,65,229.662994,54,32.476969
45.325205,65,140.40834,44,32.517409
-123.724777,65,442.98685,52,32.557021
-1.382702,65,7.38007,5,32.597025
4.988963,65,149.914065,47,32.638277
2.435312,65,12.30021,6,32.677929
4.136638,65,102.728358,36,32.717232
-0.786714,65,94.281867,34,32.756991
3.148548,65,41.414178,26,32.796674
0.302921,65,26.211527,15,32.836305
28.855831,65,384.286854,50,32.876341
13.911289,65,338.588611,36,32.91829
10.556326,65,208.81303,41,32.957865
-1.979188,65,14.410606,12,32.998142
-38.365608,65,212.136117,41,33.038012
-0.876122,65,38.631772,23,33.619116
2.969194,65,25.700669,11,33.658594
0.441748,65,32.421675,26,33.698937
1.183784,65,132.698692,43,33.743401
17.139132,65,298.581601,48,33.789967
-0.704195,65,19.615818,13,33.836098
82.976937,65,492.880269,52,33.878213
-67.393235,65,264.54138,49,33.918386
1.142693,65,12.21244,7,33.95784
-1.37395,65,15.228869,6,33.999538
-0.394947,65,81.220062,38,34.044614
2.192392,65,225.156852,44,34.08617
-0.1034,65,71.105916,28,34.129329
2.490092,65,32.678878,21,34.170472
2.102752,65,50.069692,20,34.212027
8.710252,65,36.558332,18,34.25493
1.560276,65,30.96624,16,34.296091
-1.915851,65,71.850203,28,34.337454
8.583045,65,219.066535,48,34.378543
0.614308,65,1.298421,0,34.420356
-5.097003,65,40.96616,26,34.461648
-9.83236,65,154.139251,37,34.504349
3.047067,65,149.990829,60,34.546511
-9.932171,65,148.153385,39,34.587802
20.574095,65,701.777755,55,34.629508
-1.151621,65,2.650627,1,34.669655
-1.586203,65,91.057749,45,34.709556
6.776868,65,153.931315,42,34.749349
2.558988,65,69.845739,25,34.790445
-9.358021,65,60.917867,35,34.830244
-1.104848,65,70.737722,31,34.870232
0.673416,65,24.941811,16,34.911142
-0.22357,65,4.048872,2,35.493557
3.846482,65,30.906133,22,35.533467
1.294971,65,60.256208,31,35.573984
-47.845374,65,208.707686,40,35.617083
-4.686487,65,8.664112,8,35.657135
19.745024,65,10.392627,5,35.697327
-3.0998,65,121.723967,25,35.736867
19.666218,65,217.395462,46,35.776748
-13.155277,65,258.613946,58,35.816848
-6.920343,65,67.28861,19,35.85791
-3.2452,65,191.73115,56,35.90181
-2.719092,65,2.51839,3,35.941855
0.507365,65,13.880048,8,35.981737
-1.581221,65,19.201441,14,36.021665
3.956504,65,37.201903,20,36.061765
-12.762976,65,280.466922,42,36.101633
-1.543519,65,0.020969,0,36.143252
-1.764136,65,42.043367,25,36.183037
-0.658186,65,55.845522,22,36.222985
4.267457,65,90.460784,31,36.262545
-4.78067,65,123.285341,25,36.302344
0.440375,65,21.912632,16,36.342075
-0.806101,65,42.048049,28,36.382712
-75.239729,65,331.935003,56,36.423854
29.835022,65,426.352955,56,36.463834
-2.250358,65,147.021599,50,36.506795
0.550541,65,4.697199,2,36.546661
3.366216,65,87.789382,15,36.586623
5.446702,65,122.495876,42,36.626813
2.943404,65,514.427743,58,36.669259
0.691899,65,216.429662,62,36.709214
-3.764416,65,10.063238,6,37.304994
16.615192,65,25.59909,16,37.351581
-5.580239,65,234.177814,50,37.39186
8.975816,65,251.008075,50,37.43217
-27.41201,65,401.217442,54,37.473402
9.264716,65,137.466634,38,37.514097
1.780753,65,43.048437,20,37.554277
-6.402935,65,98.705525,36,37.594357
7.295365,65,55.365359,18,37.634226
2.299177,65,121.896008,45,37.673642
-3.216652,65,6.366606,4,37.715868
2.211208,65,32.345301,19,37.757745
0.499045,65,27.962781,13,37.799827
0.871481,65,41.509217,20,37.840101
2.927748,65,35.887577,24,37.879779
6.58869,65,166.568499,45,37.919794
-35.23106,65,93.675615,24,37.959788
0.601593,65,331.857327,47,38.001285
-0.101732,65,3.444461,2,38.042421
52.981159,65,153.659858,22,38.082351
-0.691373,65,97.524928,37,38.122626
7.752898,65,219.753603,55,38.162158
0.729523,65,31.657,17,38.202111
2.9932,65,52.003531,23,38.242138
-10.094062,65,453.189261,47,38.284194
22.280913,65,29.731158,17,38.324167
0.525302,65,48.51691,25,38.363962
94.055652,65,414.933108,57,38.403584
3.122951,65,153.670412,46,38.443062
-1.670714,65,38.283016,27,38.482625
4.857465,65,90.326728,32,38.523194
-10.704323,65,385.432872,40,38.564381
12.483376,65,339.558882,35,39.14009
1.948097,65,27.936141,15,39.180183
16.269839,65,214.000609,51,39.220151
-12.195438,65,310.225109,52,39.260012
-22.386943,65,164.683078,44,39.299766
-10.795202,65,12.387528,8,39.340597
-33.194098,65,221.856227,43,39.382166
15.522461,65,130.015946,31,39.422099
21.585359,65,408.11668,53,39.461468
5.713125,65,123.825361,42,39.501903
-0.43118,65,60.836085,20,39.542222
34.368579,65,213.896367,41,39.582314
-48.626575,65,13.798616,12,39.623961
-16.894378,65,400.860314,47,39.663709
13.587984,65,51.848724,27,39.704047
-18.857506,65,177.109195,34,39.743652
4.020717,65,33.331249,14,39.783568
40.54433,65,265.643498,52,39.823419
-1.003684,65,16.499252,11,39.863238
70.564977,65,276.072283,58,39.905422
-0.994661,65,46.227258,18,39.945104
2.761248,65,30.134525,16,39.98463
29.120156,65,268.94743,49,40.024243
-2.678894,65,74.49687,25,40.063696
32.657792,65,187.493428,44,40.103747
9.573409,65,65.883655,32,40.143384
1.799091,65,26.815356,15,40.184865
-0.711181,65,27.459814,21,40.224817
12.050461,65,365.101436,39,40.264787
4.634544,65,232.233356,52,40.304489
-2.175186,65,34.676772,18,40.344509
14.460189,65,128.295171,41,40.923168
2.217194,65,48.144534,21,40.965601
-2.692999,65,91.438852,27,41.006806
0.38687,65,6.686284,4,41.047329
-24.988928,65,565.583777,58,41.087554
-0.350439,65,10.300737,7,41.128035
0.95913,65,21.180155,12,41.168094
-13.878963,65,54.532183,29,41.207594
3.494856,65,70.217098,28,41.249109
1.695208,65,4.086687,1,41.28881
-3.338551,65,119.871476,42,41.328118
2.002562,65,60.769082,28,41.368076
17.527146,65,130.712663,31,41.4082
6.841931,65,88.970746,35,41.447983
-0.447234,65,17.025144,11,41.488214
-0.207899,65,116.935604,53,41.529905
-3.269776,65,17.219315,8,41.569851
5.669016,65,3.001024,2,41.610052
35.514323,65,566.587136,55,41.649715
-14.652289,65,258.781946,61,41.688984
5.169088,65,136.224292,39,41.729284
9.042762,65,497.966334,57,41.770032
0.553327,65,20.260108,10,41.81004
40.335092,65,412.928388,61,41.849941
-3.346548,65,33.011731,18,41.894063
1.323007,65,269.993595,51,41.934058
-23.128448,65,441.304774,60,41.974113
5.017465,65,34.449006,14,42.014328
-5.617707,65,287.014331,46,42.056377
14.543972,65,82.900596,30,42.096556
-3.002126,65,159.592686,30,42.136662
-1.348222,65,64.14892,18,42.17656
7.657112,65,138.566661,46,42.755406
7.67325,65,71.338972,32,42.795801
5.925792,65,11.431029,7,42.837053
-0.673916,65,73.739646,39,42.876926
23.298992,65,195.785223,41,42.916825
36.823315,65,394.008774,57,42.956593
-23.909314,65,576.04491,59,42.996222
9.521506,65,180.925207,53,43.036379
-1.418318,65,66.496362,28,43.07612
2.439652,65,18.080557,12,43.118488
-10.153261,65,224.191835,46,43.158215
-0.319326,65,70.375716,31,43.198421
16.455936,65,56.612482,37,43.238571
9.460651,65,44.040206,22,43.278698
9.828883,65,553.461814,43,43.318352
1.407994,65,6.302261,3,43.358857
2.779955,65,36.727517,24,43.399762
16.830598,65,390.372717,32,43.439563
7.678075,65,40.600816,18,43.479366
0.169864,65,79.001759,41,43.518964
-6.368615,65,69.817844,32,43.558204
