advantage_lam,alpha3,approxkl,clipfrac,cliprange,ent_coef,eplenmean,eplrewmean,eprewmean,explained_variance_l,explained_variance_v,fps,gamma,lf_coef,lr_a,lyapunov_lambda,lyapunov_loss,max_grad_norm,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss,vf_coef,violation_times
,0.0036014456227304982,0.0168504,0.18911132,,,65.0,223.21078800999996,513.76128919,0.09350728988647461,0.5665203332901001,1137,,,,0.016669545,2.092694,,417,-0.09415599,-0.08756211,854016,760.570878982544,854016,0.3759429,,30.12
,0.0036374600789578033,0.015885409,0.1862793,,,65.0,221.56971607,536.10781516,0.0621488094329834,0.575949639081955,1133,,,,0.016593358,2.180513,,418,-0.107247256,-0.105388835,856064,762.3788709640503,856064,0.37930682,,29.07
,0.003673834679747381,0.014922095,0.17895508,,,65.0,239.53708685,532.4687952200001,0.08289432525634766,0.6249917149543762,1137,,,,0.016473155,2.1864133,,419,-0.13070753,-0.22313435,858112,764.1799569129944,858112,0.3377974,,30.1
,0.003710573026544855,0.015833741,0.1730957,,,65.0,247.55938945999998,528.12430233,0.08451592922210693,0.6234734356403351,1139,,,,0.016364682,2.4093451,,420,-0.15469733,-0.16207416,860160,765.9773399829865,860160,0.34952247,,29.88
,0.005621518135215455,0.014554046,0.16835937,,,65.0,258.80423572000007,552.96619095,0.07305115461349487,0.6269360482692719,1123,,,,0.016300837,2.1366696,,421,-0.17817615,0.08202076,862208,767.800440788269,862208,0.34446472,,31.1
,0.008516599974851415,0.016742077,0.18266602,,,65.0,276.34506674000005,539.0770264199999,0.08275926113128662,0.6752548515796661,1137,,,,0.016340453,2.458708,,422,-0.20625237,-0.072857216,864256,769.6008689403534,864256,0.28531516,,31.02
,0.012902648961899894,0.022326885,0.21166992,,,65.0,277.65632049,557.27482857,0.0794786810874939,0.6693287491798401,1126,,,,0.016184786,2.3788967,,423,-0.2179006,-0.40214387,866304,771.4192759990692,866304,0.27267095,,31.79
,0.01954751317727834,0.015274239,0.17705078,,,65.0,298.45509481,552.6214141600001,0.08788132667541504,0.6737163960933685,1108,,,,0.016055634,2.3686616,,424,-0.21716066,0.098548524,868352,773.2671828269958,868352,0.32347745,,32.71
,0.019742988309051124,0.014396141,0.17827149,,,65.0,287.91000185,536.6870268000001,0.0830875039100647,0.7228551805019379,1123,,,,0.016130473,2.666259,,425,-0.23421068,0.26326555,870400,775.0899338722229,870400,0.2715849,,32.11
,0.019940418192141637,0.018055813,0.18945312,,,65.0,287.33687162999996,533.34518909,0.07360023260116577,0.6158740222454071,1094,,,,0.01620699,2.4236732,,426,-0.2508639,0.05022642,872448,776.9612290859222,872448,0.3467409,,32.03
,0.020139822374063053,0.015018478,0.1699707,,,65.0,262.98987867,549.92369802,0.07377356290817261,0.5479600131511688,1067,,,,0.016306946,1.6909138,,427,-0.26239276,0.2671854,874496,778.8808698654175,874496,0.36914414,,31.07
,0.020341220597803685,0.017017303,0.19760743,,,65.0,243.30457288000002,553.7825451399999,0.0778002142906189,0.5911247134208679,1126,,,,0.01645726,2.046658,,428,-0.2749666,0.15183482,876544,780.6993668079376,876544,0.34829974,,31.19
,0.020544632803781722,0.014347444,0.17167969,,,65.0,256.49297455,592.94874535,0.0811735987663269,0.5534089207649231,1135,,,,0.016582169,2.1382887,,429,-0.27938727,0.25014237,878592,782.5035588741302,878592,0.3934058,,32.2
,0.02075007913181954,0.014583883,0.17587891,,,65.0,244.94562095,577.13852903,0.08041107654571533,0.6851132810115814,1141,,,,0.016755609,1.6868445,,430,-0.28282934,0.24279201,880640,784.2974741458893,880640,0.30245754,,31.51
,0.020957579923137733,0.016283814,0.18950196,,,65.0,258.49720024,581.41509721,0.08878958225250244,0.6143027544021606,1132,,,,0.016977046,2.1482043,,431,-0.28366774,0.32299668,882688,786.106733083725,882688,0.33350462,,32.17
,0.021167155722369112,0.018000066,0.20942383,,,65.0,248.24254404000004,594.47046614,0.07719361782073975,0.5400335788726807,1140,,,,0.017194116,1.5375454,,432,-0.28092614,0.2524572,884736,787.9036128520966,884736,0.40554762,,31.62
,0.021378827279592803,0.0152620245,0.18491212,,,65.0,276.79632804,614.9985112800001,0.08291149139404297,0.581895112991333,1136,,,,0.017351976,2.2424805,,433,-0.2823313,0.2526581,886784,789.7061579227448,886784,0.36330426,,33.21
,0.02159261555238873,0.018704105,0.19921875,,,65.0,255.84233960999998,622.1380962999999,0.08774697780609131,0.6023052632808685,1140,,,,0.017561985,1.4170005,,434,-0.28574255,0.1458325,888832,791.502818107605,888832,0.36425525,,32.24
,0.021808541707912618,0.020470701,0.2088379,,,65.0,255.39160861000005,604.7752898399999,0.10755407810211182,0.6322067677974701,1136,,,,0.017623896,1.590049,,435,-0.2810222,-0.2059563,890880,793.3051860332489,890880,0.39555043,,31.8
,0.022026627124991746,0.021255665,0.23203126,,,65.0,254.78706015000003,574.60948532,0.08808010816574097,0.5947283506393433,1137,,,,0.017512564,2.070912,,436,-0.2789064,-0.074900165,892928,795.1063039302826,892928,0.34679532,,31.2
,0.022246893396241665,0.014089985,0.1703125,,,65.0,260.18295406000004,582.76398924,0.07984697818756104,0.638980507850647,1133,,,,0.017571213,1.9253752,,437,-0.2941975,0.34383187,894976,796.9139928817749,894976,0.35093045,,31.25
,0.022469362330204082,0.019656323,0.22377929,,,65.0,243.51262911999999,590.27970615,0.07989722490310669,0.5592112839221954,1118,,,,0.017743444,1.7764791,,438,-0.30105728,0.04069995,897024,798.7462658882141,897024,0.37778848,,31.31
,0.022694055953506122,0.016907569,0.19516602,,,65.0,236.16212374999998,604.4169222300001,0.08971059322357178,0.6319222450256348,1133,,,,0.017844144,1.6363542,,439,-0.29811683,0.2345167,899072,800.5538499355316,899072,0.3624515,,31.66
,0.022920996513041185,0.017035998,0.19208984,,,65.0,244.16463908999998,587.1511875399999,0.09381103515625,0.5874890685081482,1131,,,,0.017933499,1.7428722,,440,-0.29236355,-0.013629036,901120,802.3643479347229,901120,0.36760458,,31.94
,0.023150206478171596,0.015576355,0.18925782,,,65.0,246.42756348,599.25757153,0.05606043338775635,0.5847755074501038,1133,,,,0.017983865,1.472198,,441,-0.30444402,0.31129497,903168,804.1717219352722,903168,0.3715341,,31.92
,0.023381708542953312,0.019891754,0.22294922,,,65.0,245.50941369,567.5322288499999,0.08902132511138916,0.6467366814613342,1131,,,,0.018120816,2.0239763,,442,-0.32516366,0.056803912,905216,805.9827539920807,905216,0.29080722,,31.87
,0.023615525628382844,0.017781353,0.20043945,,,65.0,246.49703570999998,611.15987525,0.08776611089706421,0.5239565968513489,1112,,,,0.01815139,1.8647406,,443,-0.33243406,0.09462882,907264,807.8239297866821,907264,0.42505288,,32.08
,0.023851680884666673,0.017248094,0.19570312,,,65.0,248.27390672000004,623.13321236,0.07003790140151978,0.5842275023460388,1136,,,,0.018278264,1.4557943,,444,-0.3330888,0.20748408,909312,809.6268908977509,909312,0.3960977,,32.67
,0.02409019769351334,0.016471082,0.19042969,,,65.0,239.96283831,676.75278683,0.09169793128967285,0.46917301416397095,1135,,,,0.01841202,1.3899384,,445,-0.31558627,0.0080596665,911360,811.4317398071289,911360,0.46250004,,32.43
,0.024331099670448476,0.015576313,0.17905274,,,65.0,225.16805733,677.03058286,0.08036845922470093,0.5455950796604156,1141,,,,0.0185122,1.1469418,,446,-0.29736087,0.25364915,913408,813.2261791229248,913408,0.41654712,,31.43
,0.024574410667152963,0.0153475255,0.18574218,,,65.0,224.22375449,682.7960749900001,0.07478159666061401,0.5560550689697266,1129,,,,0.018701974,1.3761392,,447,-0.30145133,0.22528484,915456,815.0391397476196,915456,0.44129968,,31.3
,0.02482015477382449,0.018627658,0.20034179,,,65.0,222.01156601000002,646.6248876300001,0.07368713617324829,0.5510249137878418,1122,,,,0.01881006,1.3331968,,448,-0.3178903,0.1437814,917504,816.8648478984833,917504,0.38236016,,31.07
,0.025068356321562735,0.016765496,0.19472656,,,65.0,208.13667765,628.1455916,0.07559192180633545,0.510204941034317,1140,,,,0.018948603,1.3052413,,449,-0.3363699,0.2836497,919552,818.6616630554199,919552,0.41155165,,30.58
,0.025319039884778363,0.018781094,0.22075196,,,65.0,219.42471942999998,611.96722168,0.08672738075256348,0.5736129581928253,1137,,,,0.019177478,1.3867024,,450,-0.34628057,0.2354985,921600,820.462810754776,921600,0.3949672,,30.21
,0.025572230283626148,0.019945037,0.20820312,,,65.0,229.6815046,613.68606713,0.0821760892868042,0.5393766760826111,1140,,,,0.019253353,1.3410497,,451,-0.34238088,-0.084936716,923648,822.2587180137634,923648,0.42883444,,30.39
,0.02582795258646241,0.019588262,0.21816406,,,65.0,233.81639447999996,651.2511163699999,0.051083505153656006,0.4720911979675293,1128,,,,0.019247605,1.1663749,,452,-0.32844597,0.20567647,925696,824.0746340751648,925696,0.4608665,,30.94
,0.026086232112327034,0.017161686,0.2053711,,,65.0,226.87236980999998,666.3805173500001,0.0693284273147583,0.5617100596427917,1135,,,,0.019410977,1.1012628,,453,-0.32024735,0.17281662,927744,825.8780889511108,927744,0.48472008,,31.17
,0.026347094433450305,0.017618114,0.20673828,,,65.0,207.9931308,677.12905999,0.06777805089950562,0.5130758583545685,1129,,,,0.019521201,1.2609323,,454,-0.30802816,0.10557387,929792,827.6920340061188,929792,0.4552142,,30.62
,0.02661056537778481,0.016553108,0.18793945,,,65.0,216.57880836,678.6318693,0.08899599313735962,0.5197891592979431,1138,,,,0.019644681,1.2901251,,455,-0.3076723,0.09668607,931840,829.4919669628143,931840,0.5056329,,30.94
,0.026876671031562657,0.017938105,0.19521484,,,65.0,226.98370716999997,679.49112215,0.0718579888343811,0.5310438573360443,1139,,,,0.01973206,1.3692032,,456,-0.31829825,0.10347389,933888,831.2891499996185,933888,0.39172986,,31.7
,0.027145437741878282,0.018681,0.20395508,,,65.0,224.06949536,668.8268489200001,0.06110507249832153,0.503147691488266,1139,,,,0.01982877,1.0686185,,457,-0.32279718,0.21710828,935936,833.0871469974518,935936,0.4447897,,31.91
,0.027416892119297067,0.019421946,0.2088379,,,65.0,224.09337631,673.33472688,0.07597309350967407,0.5137749016284943,1136,,,,0.020038579,1.0994194,,458,-0.3264292,0.22750218,937984,834.89013671875,937984,0.46936235,,32.28
,0.027691061040490038,0.021588694,0.21835938,,,65.0,214.36767095999997,679.61132648,0.06730782985687256,0.5091515183448792,1112,,,,0.02028848,1.1048763,,459,-0.3531831,0.3283551,940032,836.732017993927,940032,0.4640327,,32.19
,0.02796797165089494,0.016437849,0.19130859,,,65.0,215.29744221000004,693.0288281400001,0.06310665607452393,0.5071214139461517,1135,,,,0.02053913,0.8894061,,460,-0.3765344,0.25915003,942080,838.5454218387604,942080,0.44460815,,31.87
,0.02824765136740389,0.01690968,0.19291992,,,65.0,221.36227126999998,722.18048265,0.07340192794799805,0.5657358169555664,1120,,,,0.020802155,0.8999626,,461,-0.38633448,0.32963365,944128,840.3729820251465,944128,0.43447518,,32.2
,0.028530127881077928,0.01822972,0.20009765,,,65.0,221.86447742000001,737.31224227,0.06410473585128784,0.503043919801712,1130,,,,0.021150908,0.86338013,,462,-0.38397825,0.302238,946176,842.1905107498169,946176,0.49066624,,32.06
,0.028815429159888706,0.015937783,0.19023438,,,65.0,225.81026299,755.2975651899999,0.0658034086227417,0.49742186069488525,1133,,,,0.021408338,1.2615181,,463,-0.36616617,0.21171312,948224,843.9983208179474,948224,0.45806614,,32.6
,0.029103583451487593,0.020217817,0.20302734,,,65.0,233.64895339999998,733.14084025,0.08314663171768188,0.54509636759758,1130,,,,0.021560367,1.3498785,,464,-0.36513516,0.08691777,950272,845.8107531070709,950272,0.4022491,,32.55
,0.02939461928600247,0.022010522,0.22319336,,,65.0,232.12822426,713.5055971199998,0.07533377408981323,0.6161843240261078,1136,,,,0.021636542,0.88434523,,465,-0.38167983,0.20651057,952320,847.6136100292206,952320,0.39336073,,32.54
,0.029688565478862495,0.027925953,0.23823242,,,65.0,248.47085019000005,684.7316110500001,0.08375799655914307,0.630342423915863,1124,,,,0.021753727,1.7324011,,466,-0.38666517,-0.13750218,954368,849.4351849555969,954368,0.39861286,,33.47
,0.02998545113365112,0.01688208,0.20043945,,,65.0,236.40944217999996,681.52988711,0.08386504650115967,0.5890860855579376,1136,,,,0.021763425,1.0833714,,467,-0.3781262,0.3125493,956416,851.2378828525543,956416,0.48503533,,33.53
,0.03028530564498763,0.015016419,0.17470703,,,65.0,253.09738104999997,710.8984301800003,0.07558333873748779,0.5027022361755371,1139,,,,0.0220373,1.0560958,,468,-0.37380722,0.28012794,958464,853.0363478660583,958464,0.49799395,,34.39
,0.03058815870143751,0.02124883,0.22475585,,,65.0,240.0262279,739.4831790899998,0.07584410905838013,0.4866199493408203,1132,,,,0.022281496,0.8721949,,469,-0.37621617,0.32001635,960512,854.8449730873108,960512,0.5878607,,33.88
,0.030894040288451885,0.018620083,0.19907227,,,65.0,237.97024118999997,755.12213615,0.08060210943222046,0.5005520880222321,1141,,,,0.022511765,1.3583634,,470,-0.3778835,0.20845714,962560,856.63916182518,962560,0.55227935,,33.95
,0.031202980691336403,0.014030333,0.165625,,,65.0,235.80133367000005,790.97644702,0.08096897602081299,0.512054830789566,1130,,,,0.022793766,0.65979445,,471,-0.38401866,0.38852483,964608,858.4511921405792,964608,0.5895824,,34.19
,0.031515010498249764,0.015010856,0.1800293,,,65.0,231.22593353,792.6691720000002,0.06843405961990356,0.5422043800354004,1137,,,,0.023171991,0.8081571,,472,-0.3969217,0.3404333,966656,860.2519228458405,966656,0.5497943,,34.02
,0.03183016060323226,0.018077444,0.2020996,,,65.0,232.81611640000003,779.1174008300001,0.05217355489730835,0.395759642124176,1139,,,,0.023572598,0.90679234,,473,-0.4068666,0.3272918,968704,862.0495729446411,968704,0.53914315,,34.55
,0.03214846220926458,0.016468009,0.1984375,,,65.0,234.40831338999996,776.8711125399999,0.06786954402923584,0.5205205678939819,1136,,,,0.023835469,0.7016996,,474,-0.40779233,0.22878487,970752,863.8513920307159,970752,0.561938,,34.94
,0.032469946831357226,0.018775877,0.20820312,,,65.0,228.91103844,760.84418349,0.06442058086395264,0.5384231209754944,1137,,,,0.024109263,0.9733173,,475,-0.41249928,0.20461282,972800,865.6528367996216,972800,0.56950307,,35.07
,0.0327946462996708,0.017509524,0.19243164,,,65.0,221.43669443000002,764.1951593899998,0.06921613216400146,0.4913422465324402,1121,,,,0.024469811,0.5725294,,476,-0.41697726,0.32608968,974848,867.4802598953247,974848,0.56209505,,34.86
,0.033122592762667505,0.0196897,0.20791015,,,65.0,223.41383443000004,782.2322130900002,0.0705060362815857,0.4529128670692444,1140,,,,0.024771962,0.7583185,,477,-0.40834054,0.2452213,976896,869.2766988277435,976896,0.544947,,34.5
,0.03345381869029418,0.019009989,0.21567383,,,65.0,228.50712969,833.0730010899999,0.05891209840774536,0.4112541675567627,1139,,,,0.025042254,0.46003962,,478,-0.411908,0.35019433,978944,871.0737869739532,978944,0.6325794,,35.47
,0.03378835687719712,0.020059722,0.21879883,,,65.0,241.10467981999997,897.7639074099998,0.03418773412704468,0.3140784502029419,1114,,,,0.02545872,0.44422358,,479,-0.43850765,0.2990996,980992,872.9115569591522,980992,0.6829565,,36.14
,0.03412624044596909,0.016801916,0.19819336,,,65.0,236.79306800999996,923.7550336099999,0.055957138538360596,0.46069836616516113,1131,,,,0.025944704,0.47225672,,480,-0.45725146,0.4001495,983040,874.7224049568176,983040,0.7255,,36.68
,0.03446750285042878,0.019989736,0.22421876,,,65.0,238.06102130000002,952.45567148,0.052609145641326904,0.3756740689277649,1087,,,,0.026378756,0.5007371,,481,-0.4711956,0.29754278,985088,876.6054930686951,985088,0.7689662,,37.09
,0.034812177878933065,0.018882295,0.2128418,,,65.0,231.18782541000004,923.42894397,0.06451433897018433,0.46776360273361206,1128,,,,0.026676152,0.44465128,,482,-0.47030538,0.1512275,987136,878.4206368923187,987136,0.70680714,,36.18
,0.035160299657722396,0.015957508,0.19423828,,,65.0,235.20121369,926.1856992500001,0.045401036739349365,0.3876839876174927,1132,,,,0.027061258,0.37150726,,483,-0.46726412,0.43669024,989184,880.2287130355835,989184,0.77947587,,36.85
,0.03551190265429962,0.01854147,0.20727539,,,65.0,237.23192014999998,937.06255143,0.05355536937713623,0.35254597663879395,1137,,,,0.027542934,0.31135803,,484,-0.47407907,0.3475303,991232,882.0299029350281,991232,0.80267525,,37.18
,0.03586702168084262,0.02075174,0.22280273,,,65.0,244.02594229999994,983.4950274799999,0.05072396993637085,0.4679868817329407,1134,,,,0.028012047,0.4100469,,485,-0.48722833,0.3364097,993280,883.8361868858337,993280,0.72651327,,37.99
,0.03622569189765104,0.019023808,0.20317383,,,65.0,243.52044687,1001.57763806,0.05181467533111572,0.3758026957511902,1138,,,,0.02830804,0.31635565,,486,-0.50444645,0.20866701,995328,885.6355741024017,995328,0.71892774,,37.9
,0.03658794881662755,0.018344734,0.20170899,,,65.0,240.20763836000003,988.79351732,0.060945868492126465,0.45007413625717163,1079,,,,0.028605241,0.3427924,,487,-0.5086223,0.2357829,997376,887.532909154892,997376,0.76252335,,37.27
,0.03695382830479383,0.018812675,0.2050293,,,65.0,247.7725001,1017.6851078799998,0.06042897701263428,0.3267582654953003,1124,,,,0.02901785,0.793537,,488,-0.5119172,0.26541525,999424,889.3552660942078,999424,0.7400805,,38.35
,0.03732336658784177,0.019146245,0.21357422,,,65.0,246.31736005,1016.7572266600001,0.05692321062088013,0.3624488115310669,1113,,,,0.02937611,0.22756541,,489,-0.5223237,0.32770965,1001472,891.1947939395905,1001472,0.8107942,,37.75
,0.03769660025372019,0.016331911,0.19370118,,,65.0,257.77178537000003,1057.17006455,0.048563480377197266,0.19322073459625244,1123,,,,0.029759964,0.25397083,,490,-0.5162469,0.2976721,1003520,893.0176739692688,1003520,0.809449,,38.77
,0.038073566256257386,0.016329695,0.19248047,,,65.0,250.02313375000003,1047.7272731399999,0.04263430833816528,0.2952907681465149,1135,,,,0.030234668,0.25995585,,491,-0.5089176,0.37126386,1005568,894.8225328922272,1005568,0.802573,,38.75
,0.03845430191881996,0.021240983,0.22583008,,,65.0,245.77158454,1055.9826761299998,0.05619943141937256,0.3409755229949951,1122,,,,0.030758604,0.1854766,,492,-0.509565,0.41834593,1007616,896.6472058296204,1007616,0.7246565,,40.31
,0.03883884493800816,0.017128805,0.2043457,,,65.0,243.33806921,1109.9483419800001,0.0233842134475708,0.17130804061889648,1128,,,,0.03140389,0.17088291,,493,-0.51521856,0.44196963,1009664,898.471578836441,1009664,0.88209593,,41.07
,0.03922723338738825,0.017213026,0.20136718,,,65.0,241.23696653,1117.4256184800001,0.054828107357025146,0.25467944145202637,1141,,,,0.03217276,0.18308793,,494,-0.5282851,0.60376126,1011712,900.2667441368103,1011712,0.78615725,,41.26
,0.03961950572126213,0.01917256,0.22060546,,,65.0,251.67497234000007,1169.96514087,0.03849673271179199,0.23875272274017334,1139,,,,0.03301544,0.16764733,,495,-0.52871966,0.40435132,1013760,902.0651121139526,1013760,0.86115646,,42.15
,0.04001570077847475,0.018656936,0.21376953,,,65.0,250.57893183,1165.39806354,0.044856131076812744,0.26602596044540405,1135,,,,0.033641953,0.17984721,,496,-0.52802837,0.4063951,1015808,903.869188785553,1015808,0.863592,,42.21
,0.0404158577862595,0.01783451,0.19707032,,,65.0,253.70927788,1222.76366927,0.03963887691497803,0.23949110507965088,1140,,,,0.034227338,0.16086802,,497,-0.5361736,0.41452423,1017856,905.6647689342499,1017856,0.9103576,,42.86
,0.040820016364122094,0.021380296,0.2275879,,,65.0,248.77600905,1222.34841482,0.06766748428344727,0.40192902088165283,1133,,,,0.034927584,0.15979733,,498,-0.5379123,0.4328063,1019904,907.4726688861847,1019904,0.8796713,,41.44
,0.04122821652776332,0.016419897,0.1928711,,,65.0,249.12131256,1237.03383968,0.03976845741271973,0.26566892862319946,1129,,,,0.03555485,0.19029486,,499,-0.5324375,0.44710422,1021952,909.2870211601257,1021952,0.9619592,,41.14
,0.04164049869304095,0.020257877,0.21030274,,,65.0,251.42305444000002,1252.8844516,0.04112273454666138,0.16041028499603271,1131,,,,0.03618271,0.1562929,,500,-0.5280713,0.33646896,1024000,911.0967409610748,1024000,0.9633533,,41.22
,0.04205690367997136,0.018370604,0.2041504,,,65.0,252.73450573,1227.62230293,0.049404680728912354,0.26938194036483765,1126,,,,0.036907114,0.23829722,,501,-0.526111,0.4510583,1026048,912.9157688617706,1026048,0.8971516,,41.16
,0.04247747271677107,0.01724306,0.2074707,,,65.0,250.47938190000005,1229.54088877,0.043916285037994385,0.28784608840942383,1137,,,,0.03771111,0.15559994,,502,-0.51972663,0.44507796,1028096,914.7160840034485,1028096,0.8704128,,41.37
,0.04290224744393878,0.02041993,0.2300293,,,65.0,244.64733133,1222.78745593,0.033962905406951904,0.203762948513031,1138,,,,0.0383772,0.1573596,,503,-0.525153,0.38377696,1030144,916.5159568786621,1030144,0.85713947,,41.59
,0.043331269918378164,0.017816516,0.21464844,,,65.0,239.74421081999998,1203.9101517799998,0.0415913462638855,0.19375979900360107,1125,,,,0.039091736,0.15693538,,504,-0.53657,0.36248663,1032192,918.3358619213104,1032192,0.82279205,,42.05
,0.04376458261756195,0.01857184,0.20458984,,,65.0,239.19657627,1201.25500072,0.04607093334197998,0.27156370878219604,1132,,,,0.039988313,0.15294167,,505,-0.5424832,0.5298711,1034240,920.1498508453369,1034240,0.77785695,,42.61
,0.04420222844373757,0.019110672,0.21713868,,,65.0,240.75982578,1220.19356696,0.03495609760284424,0.22135263681411743,1130,,,,0.040885787,0.13751665,,506,-0.5492699,0.41443524,1036288,921.9614217281342,1036288,0.85894936,,42.79
,0.04464425072817495,0.021743683,0.22563477,,,65.0,248.12299066,1258.60287555,0.02693784236907959,0.1620360016822815,1137,,,,0.041670352,0.15253924,,507,-0.55400646,0.2760949,1038336,923.7623338699341,1038336,0.85474443,,43.39
,0.0450906932354567,0.01669351,0.19707032,,,65.0,251.42843173999998,1264.75119163,0.025067925453186035,0.11596488952636719,1139,,,,0.042484693,0.14871663,,508,-0.55294526,0.5518529,1040384,925.5593600273132,1040384,0.853186,,43.41
,0.045541600167811266,0.019440982,0.23129883,,,65.0,256.72950691,1302.5057266099998,0.032677650451660156,0.16084903478622437,1108,,,,0.043586165,0.14684805,,509,-0.54537237,0.5158229,1042432,927.4075109958649,1042432,0.9329699,,44.2
,0.04599701616948938,0.020069342,0.21479492,,,65.0,258.81432860999996,1295.75988467,0.027508258819580078,0.14635008573532104,1139,,,,0.04462966,0.14326629,,510,-0.54652554,0.3042083,1044480,929.2059369087219,1044480,0.8655583,,44.19
,0.04645698633118428,0.01925366,0.2100586,,,65.0,254.97939122,1287.52234617,0.05638951063156128,0.2761715054512024,1131,,,,0.045444116,0.13969299,,511,-0.54920304,0.50324494,1046528,931.0157120227814,1046528,0.8372284,,43.47
,0.046921556194496124,0.0145615665,0.17177734,,,65.0,249.64132420999994,1268.49444433,0.04642224311828613,0.2815254330635071,1105,,,,0.046660706,0.13104934,,512,-0.5432677,0.50036097,1048576,932.869292974472,1048576,0.7878961,,43.05
,0.04739077175644109,0.015410043,0.18686524,,,65.0,248.59450027000005,1279.02199127,0.040426433086395264,0.2584461569786072,1111,,,,0.047883876,0.19275579,,513,-0.5448541,0.5503629,1050624,934.7126789093018,1050624,0.83169544,,43.02
,0.0478646794740055,0.018932285,0.21479492,,,65.0,247.36005599,1280.4884153199998,0.05022984743118286,0.3860064148902893,1110,,,,0.049055118,0.6843769,,514,-0.54337734,0.46172905,1052672,936.5574767589569,1052672,0.76193774,,43.17
,0.04834332626874556,0.018423699,0.2012207,,,65.0,245.09791472,1266.68788017,0.03678828477859497,0.20617204904556274,1128,,,,0.050093573,0.14869915,,515,-0.5306519,0.41323566,1054720,938.3731398582458,1054720,0.78493637,,43.2
,0.04882675953143301,0.021920476,0.24394532,,,65.0,241.12988903000002,1258.6933067100001,0.02655118703842163,0.255858838558197,1136,,,,0.0512185,0.13896923,,516,-0.51992106,0.46517,1056768,940.1755859851837,1056768,0.7589036,,43.04
,0.049315027126747346,0.01970944,0.21152344,,,65.0,242.83674335999996,1268.07336837,0.03611975908279419,0.19791686534881592,1140,,,,0.052627195,0.14219138,,517,-0.5175722,0.4124298,1058816,941.9712340831757,1058816,0.7804108,,43.41
,0.04980817739801482,0.019680947,0.22290039,,,65.0,246.97176088,1315.80993534,0.014909684658050537,0.18535935878753662,1111,,,,0.053800084,0.14890555,,518,-0.5175172,0.34517357,1060864,943.8146889209747,1060864,0.7953825,,44.23
,0.050306259171994966,0.020878252,0.21953125,,,65.0,251.81415062999997,1316.3658521,0.022017478942871094,0.24166417121887207,1115,,,,0.05489248,0.15278357,,519,-0.53296673,0.412376,1062912,945.6508829593658,1062912,0.7580989,,44.2
,0.050809321763714915,0.017049294,0.19414063,,,65.0,251.55427446,1323.9316467700003,0.021569430828094482,0.22011643648147583,1125,,,,0.05623456,0.1341523,,520,-0.54207623,0.48280877,1064960,947.4705829620361,1064960,0.73530304,,45.29
,0.05131741498135207,0.018164482,0.21123047,,,65.0,252.63715013,1293.7975699,0.02005600929260254,0.20174872875213623,1104,,,,0.057755925,0.14583744,,521,-0.53973985,0.51405454,1067008,949.3248488903046,1067008,0.7331995,,45.56
,0.05183058913116559,0.01788039,0.20717773,,,65.0,249.09453394,1272.13312244,0.03737872838973999,0.2056441307067871,1073,,,,0.05930694,0.14081372,,522,-0.54388493,0.49607998,1069056,951.2328131198883,1069056,0.76333827,,45.93
,0.05234889502247724,0.023679184,0.24077149,,,65.0,248.29662506999998,1254.26990181,0.030717790126800537,0.20860087871551514,1127,,,,0.060625542,0.14800617,,523,-0.5486688,0.36414444,1071104,953.0502309799194,1071104,0.6942904,,45.96
,0.05287238397270201,0.01626812,0.18813476,,,65.0,248.76386413,1248.0376858200002,0.019766390323638916,0.11118900775909424,1135,,,,0.062000185,0.13029604,,524,-0.56028104,0.5627039,1073152,954.8550179004669,1073152,0.72478944,,46.23
,0.05340110781242903,0.019463303,0.21123047,,,65.0,246.30579379000005,1225.85297682,0.019338905811309814,0.14186924695968628,1110,,,,0.06383897,0.13224675,,525,-0.5764822,0.4452539,1075200,956.6997539997101,1075200,0.6511546,,46.48
,0.05393511889055332,0.019594183,0.21220703,,,65.0,244.61492675000002,1230.68299789,0.04446864128112793,0.20688647031784058,1132,,,,0.06553452,0.13032356,,526,-0.5776817,0.47508818,1077248,958.5165929794312,1077248,0.64602387,,46.08
,0.05447447007945885,0.020917501,0.23364258,,,65.0,243.60885828999994,1246.07237695,0.017912864685058594,0.16511720418930054,1139,,,,0.06739089,0.13691024,,527,-0.57341564,0.4708069,1079296,960.314740896225,1079296,0.66704506,,45.91
,0.05501921478025344,0.0199471,0.22416992,,,65.0,243.73580432999995,1282.30163642,0.029253661632537842,0.17765796184539795,1140,,,,0.06920802,0.13236627,,528,-0.57867956,0.41569322,1081344,962.1116008758545,1081344,0.694698,,45.18
,0.055569406928055974,0.020774413,0.2244629,,,65.0,248.62042180999998,1356.19413307,0.015993475914001465,0.14371472597122192,1134,,,,0.070904,0.11971702,,529,-0.5741746,0.49975204,1083392,963.9177939891815,1083392,0.7182648,,45.87
,0.05612510099733654,0.019772556,0.22856446,,,65.0,248.64624834999998,1369.3834067800003,0.034279584884643555,0.2524232268333435,1133,,,,0.07285201,0.18537799,,530,-0.57687217,0.49571672,1085440,965.7252058982849,1085440,0.7067818,,45.76
,0.056686352007309905,0.023217253,0.25112304,,,65.0,249.84456215999998,1404.0308742500001,0.020930171012878418,0.13756150007247925,1131,,,,0.07483594,0.1314288,,531,-0.5897919,0.46353546,1087488,967.536150932312,1087488,0.7532803,,46.31
