# {"t_start": 1557933676.5145888, "env_id": "Pointcircle-v0"} 
r,l,lr,violation,t
-3.602179,65,7.889869,5,4.212581
-1.07455,65,5.221108,6,4.260428
5.860668,65,146.230467,52,4.30994
-5.774884,65,159.423193,42,4.354244
4.787867,65,363.331245,59,4.400347
0.587303,65,66.77811,21,4.443582
23.771438,65,226.271154,37,4.485883
-0.612191,65,1.019903,0,4.530424
-6.373968,65,209.672619,51,4.574814
-0.202619,65,0.0,0,4.627044
0.197683,65,1.790169,2,4.675109
1.442495,65,15.630054,9,4.721523
-6.056076,65,132.929668,30,4.766644
2.914741,65,38.959519,26,5.488286
-1.4143,65,1.085045,0,5.536607
0.175211,65,58.4496,34,5.587696
12.355575,65,149.612833,40,5.633331
1.310169,65,36.924802,29,5.682843
-12.855825,65,225.019997,54,5.732052
5.356338,65,639.404889,56,5.781934
44.556343,65,109.435908,38,5.842349
-0.593403,65,68.106514,42,5.91808
-0.440313,65,80.905287,45,5.965127
1.147501,65,67.939084,34,6.012452
-10.988003,65,159.831125,42,6.063058
-0.999805,65,11.689896,6,6.115822
2.452556,65,118.242924,52,6.167725
1.035999,65,41.713078,20,6.218784
-1.621528,65,5.981653,5,6.272735
2.417101,65,109.143494,40,6.319572
0.484252,65,43.346583,19,6.364237
-3.179202,65,66.13451,29,6.420005
0.886714,65,244.190202,62,6.469639
2.427449,65,85.337745,27,6.518695
-0.272218,65,148.723745,44,6.57044
0.605217,65,98.083163,24,6.622301
-17.031115,65,3.180224,2,6.671369
-1.286497,65,221.265649,45,6.718632
-5.091574,65,186.132431,57,6.766147
-2.117849,65,75.442926,35,6.816837
-2.588518,65,28.826992,14,6.862981
0.783191,65,162.803721,54,6.910722
2.904276,65,209.016295,53,6.957415
0.238351,65,36.586808,20,7.00179
-0.372104,65,42.220672,21,7.750571
1.10227,65,6.665658,5,7.797048
-3.445524,65,72.255689,38,7.843405
0.741633,65,0.820672,0,7.889356
0.011104,65,268.377044,60,7.940952
9.617886,65,0.415735,0,7.988381
0.040766,65,11.161551,8,8.040283
-5.695267,65,261.64136,56,8.092073
-1.154193,65,160.99612,44,8.142855
-5.789168,65,306.226207,60,8.191698
-2.914609,65,17.640319,8,8.238658
-27.924996,65,293.868406,46,8.285588
4.774835,65,254.039507,49,8.330613
-1.436137,65,8.578911,4,8.375237
4.281915,65,126.513653,39,8.426039
-56.407443,65,393.888276,59,8.472034
-4.551122,65,89.999246,45,8.51849
0.733301,65,41.881391,30,8.565505
-6.234813,65,244.299913,57,8.611739
-2.146396,65,35.035635,23,8.657618
0.719496,65,175.320231,51,8.700721
-1.283169,65,218.309453,51,8.745869
0.44668,65,21.178051,15,8.789748
-6.762305,65,78.269382,39,8.833785
10.383601,65,167.156728,43,8.88072
-0.743343,65,37.79125,24,8.928474
8.475702,65,97.313191,37,8.975622
2.848723,65,56.674572,33,9.02116
3.539265,65,0.0,0,9.068511
25.593193,65,180.604115,44,9.1184
1.125464,65,32.576871,23,9.170027
24.006757,65,391.711992,57,9.219416
2.064694,65,118.878064,50,9.920762
-0.245651,65,189.674573,59,9.970281
0.753547,65,1.790527,0,10.016058
1.047054,65,2.542567,1,10.062018
-1.445581,65,66.460236,45,10.109547
-0.151986,65,16.27222,9,10.157891
-8.842982,65,314.794962,48,10.205803
1.269995,65,36.882984,20,10.252981
0.054385,65,4.405457,4,10.299991
0.091266,65,54.441877,30,10.34677
-0.89882,65,57.900325,35,10.391857
18.373278,65,27.063796,14,10.437767
-9.712361,65,49.143315,31,10.484891
0.780252,65,471.375705,60,10.535819
10.929161,65,230.72943,57,10.58743
-0.603927,65,5.622676,3,10.638351
5.059263,65,10.160834,5,10.685313
2.122202,65,186.934187,43,10.730803
0.66425,65,18.330662,10,10.77842
2.264333,65,60.121899,34,10.828154
-17.415313,65,143.251759,50,10.875807
-43.952036,65,426.007751,61,10.920944
0.675837,65,75.30803,40,10.972122
-0.320495,65,134.249169,44,11.016679
-0.665746,65,16.209509,14,11.062376
-22.125618,65,257.643016,50,11.111578
3.922974,65,15.407828,15,11.158375
-2.981899,65,203.200182,54,11.207029
-2.417072,65,50.555797,21,11.254648
0.250508,65,41.980003,23,11.300443
-0.343904,65,4.651278,4,11.347317
-22.972212,65,140.654242,40,12.095111
6.521623,65,294.634018,61,12.14587
-0.319845,65,27.980681,13,12.201881
-0.596722,65,88.331888,37,12.247934
-0.297733,65,83.981162,26,12.300417
-1.616769,65,0.680882,1,12.352703
0.095699,65,310.649345,45,12.400415
-0.532357,65,23.749702,14,12.450173
1.995005,65,97.001395,36,12.499196
-2.788059,65,289.389745,50,12.552681
-0.460823,65,364.370976,59,12.601281
-2.269712,65,141.766814,41,12.649383
4.361996,65,46.899096,25,12.700465
1.894536,65,32.924049,20,12.751714
-0.594191,65,73.143186,44,12.801605
6.384768,65,129.93248,32,12.850214
4.154363,65,49.885309,24,12.895353
-1.318806,65,97.082757,48,12.944789
21.013054,65,216.347834,38,13.005543
-0.593271,65,105.931813,47,13.056149
-16.652352,65,60.760673,37,13.104628
0.844469,65,2.228495,1,13.155412
6.201315,65,227.684699,53,13.205254
-0.094399,65,6.575045,5,13.250524
-1.817145,65,71.498159,23,13.293561
-0.248805,65,48.737807,33,13.338118
1.741323,65,59.893264,22,13.382831
-1.004205,65,3.27175,3,13.44076
-45.532665,65,179.017755,50,13.499375
-2.537227,65,31.355567,16,13.547962
-1.822762,65,5.616653,2,13.599113
-53.083921,65,562.499249,60,13.644124
34.626055,65,455.114539,59,14.343096
-0.278767,65,46.427014,24,14.38992
-2.292223,65,116.876543,34,14.435638
-3.363827,65,171.900951,49,14.486429
-0.858542,65,13.410008,8,14.534662
2.518994,65,28.015645,18,14.581603
1.035068,65,34.030198,18,14.626681
-1.972673,65,65.759634,24,14.672377
-0.9284,65,4.026985,1,14.717807
-0.830837,65,124.516445,37,14.762354
3.099043,65,29.84036,20,14.807173
-0.631053,65,41.416899,18,14.852084
-1.617605,65,50.061721,18,14.896587
1.368113,65,12.485678,10,14.942243
0.35559,65,6.333265,5,14.987903
2.427374,65,32.937629,17,15.032464
1.680389,65,69.982542,26,15.078879
-1.886432,65,16.852479,8,15.125504
0.827991,65,12.738088,10,15.175504
-1.593916,65,3.372928,1,15.223865
2.380709,65,172.209576,45,15.271995
-1.972809,65,37.200911,20,15.319392
2.922643,65,115.540806,29,15.365992
5.330413,65,213.273166,48,15.413694
7.912611,65,16.982063,11,15.464649
0.83656,65,38.326757,25,15.511052
-15.191102,65,231.215846,42,15.557778
2.680717,65,153.029579,45,15.604604
-6.332467,65,72.801203,21,15.64926
-4.972883,65,80.008631,35,15.694504
0.299514,65,19.967293,9,15.742253
-2.766425,65,56.619739,29,16.419803
-0.873443,65,8.015632,4,16.468452
-1.060685,65,39.766159,19,16.518131
-0.218151,65,111.989297,36,16.566465
-0.469418,65,0.0,0,16.614138
-1.064797,65,121.679024,44,16.660122
-3.057798,65,6.942898,4,16.705551
-2.601611,65,228.316242,48,16.750863
-2.713303,65,131.353695,39,16.795137
0.387673,65,0.0,0,16.83918
1.986883,65,41.069161,20,16.883819
-9.950692,65,241.94502,53,16.928521
-2.042527,65,191.86809,56,16.973686
0.468834,65,14.744649,11,17.018752
-8.463507,65,76.418012,45,17.065765
1.519267,65,15.786075,10,17.110808
15.853277,65,88.693988,40,17.156708
-0.204159,65,1.854392,1,17.20342
-3.630226,65,291.745603,51,17.252253
0.306946,65,6.214349,6,17.300335
12.836588,65,275.954971,58,17.344794
-21.180351,65,370.65379,57,17.389157
-0.650404,65,3.375656,3,17.434206
-1.089681,65,138.384173,52,17.479698
0.151675,65,7.152349,4,17.524784
1.100734,65,8.985624,7,17.577092
2.177209,65,99.122702,40,17.624952
0.050967,65,36.663943,18,17.673125
-0.420088,65,14.560253,7,17.71742
-2.901523,65,288.797241,50,17.764104
0.076529,65,17.571474,12,17.810063
-0.477118,65,349.762774,60,17.856056
-4.881962,65,305.595291,52,18.539465
2.272392,65,40.750261,22,18.586797
-3.675002,65,222.86015,51,18.639591
-13.878732,65,81.85567,35,18.689236
-1.643839,65,23.038374,15,18.743546
-13.611979,65,166.215983,50,18.813053
-4.229713,65,15.937247,14,18.861928
-3.711998,65,104.985899,39,18.91448
25.645589,65,232.837562,51,18.960098
0.352099,65,64.603634,36,19.011088
7.378765,65,154.600096,40,19.057256
1.429971,65,28.272559,9,19.104325
-2.854773,65,9.916834,7,19.150172
5.559745,65,115.781182,30,19.195353
0.263756,65,112.978348,32,19.241356
-1.422314,65,0.370211,0,19.287856
-2.299944,65,36.83946,27,19.333639
2.009076,65,1.299625,1,19.378028
13.150104,65,44.068001,26,19.42304
-0.341423,65,36.81667,19,19.467685
18.388037,65,33.073487,18,19.513166
1.315708,65,120.956601,41,19.560284
13.534028,65,247.328591,45,19.605568
2.057198,65,87.812691,43,19.656267
-0.597165,65,90.031403,32,19.709981
1.092728,65,8.728865,6,19.761524
0.998487,65,301.627246,52,19.808595
-8.591939,65,250.447797,61,19.857346
-0.687252,65,15.209822,11,19.905736
-2.816896,65,194.892863,38,19.951627
2.017003,65,91.094237,40,19.995378
-2.154389,65,41.515849,15,20.636844
-5.048101,65,55.891523,26,20.681336
14.80382,65,37.176783,16,20.726532
0.443372,65,68.662907,33,20.772512
14.279333,65,76.619003,33,20.816912
-1.539222,65,40.431224,17,20.866478
1.148134,65,5.557878,2,20.916446
10.816573,65,104.386522,40,20.963191
10.395442,65,224.071168,52,21.009596
0.248175,65,12.536719,9,21.055973
-4.917713,65,11.577022,9,21.100813
4.148527,65,24.297131,18,21.145861
-2.10316,65,2.662473,1,21.191317
-1.051402,65,1.230881,1,21.23715
-1.333857,65,2.052142,2,21.282356
1.263741,65,8.264472,4,21.32714
-2.978038,65,38.666855,19,21.372631
8.698484,65,199.552703,42,21.416948
5.436532,65,5.358251,3,21.46111
-9.917777,65,292.243179,59,21.506058
3.016455,65,63.788251,15,21.551603
0.765476,65,16.972855,10,21.597119
4.763517,65,224.516313,52,21.641439
7.797135,65,267.240691,53,21.686797
3.134489,65,28.082011,16,21.731232
3.25329,65,45.40759,15,21.776039
-0.441123,65,33.163515,13,21.821007
4.064665,65,473.561445,59,21.866408
-3.481716,65,18.769045,7,21.911396
-2.240754,65,113.786207,39,21.960934
10.180844,65,130.598161,31,22.00971
2.14573,65,21.02155,8,22.05847
1.242573,65,1.682559,1,22.70108
6.734455,65,68.458687,33,22.745821
0.963141,65,8.841588,8,22.790445
10.881694,65,26.342855,13,22.835471
-0.974202,65,57.193358,32,22.882241
1.871846,65,59.009931,30,22.9319
1.610773,65,64.718102,26,22.980852
-2.3654,65,241.215735,28,23.026368
-0.047626,65,9.201187,5,23.07575
1.375732,65,187.969295,60,23.122486
-0.760063,65,261.480002,56,23.168154
3.95608,65,173.094385,39,23.212002
1.278572,65,67.015981,33,23.257515
-12.759618,65,86.307743,26,23.302302
0.338416,65,15.662752,10,23.346965
4.335457,65,36.36903,23,23.392301
14.557701,65,164.177751,29,23.437381
-0.499384,65,2.29858,2,23.481229
-2.784781,65,24.148708,12,23.526159
3.755098,65,128.38447,43,23.572354
-2.110606,65,25.816958,16,23.6172
1.143884,65,3.636803,0,23.662116
-20.167229,65,252.973997,46,23.706062
0.51305,65,49.52177,27,23.750701
-0.229243,65,2.983338,1,23.795802
0.639691,65,37.069098,18,23.840762
-3.100871,65,94.65145,20,23.884865
-4.488744,65,137.490512,36,23.929642
1.555738,65,40.380774,24,23.974449
-6.146966,65,14.697031,13,24.022257
-4.017252,65,7.832092,5,24.072256
2.065127,65,162.683162,51,24.722326
2.262943,65,11.041396,5,24.765885
2.478531,65,1.412805,0,24.809713
3.057812,65,9.071555,6,24.853478
3.783111,65,334.852003,48,24.896931
18.827766,65,14.672854,10,24.942771
-7.882198,65,121.541048,29,25.00961
0.419868,65,4.131275,3,25.059002
2.581153,65,71.527045,38,25.108152
3.257296,65,47.267964,17,25.163546
-0.035764,65,25.886583,17,25.225622
3.293438,65,144.043982,38,25.27603
6.050099,65,231.693809,50,25.320776
-0.407131,65,0.0,0,25.366547
4.261098,65,43.621419,18,25.415452
-0.213603,65,46.116688,19,25.464107
-0.01732,65,12.219671,7,25.512352
21.865829,65,332.959042,50,25.564721
0.800979,65,297.860073,59,25.610961
1.885067,65,32.953526,15,25.656121
-0.441933,65,69.325556,35,25.701055
-3.833552,65,108.083312,38,25.746674
3.459754,65,29.985586,13,25.793951
0.118734,65,8.144346,5,25.840435
11.978483,65,159.511911,35,25.885598
0.512615,65,0.243167,0,25.930018
0.388604,65,24.7874,15,25.978529
7.87868,65,247.455045,42,26.031658
-0.664441,65,26.40043,15,26.085267
-35.480797,65,424.03968,63,26.132097
-2.368735,65,77.728436,25,26.180057
-6.603562,65,63.161163,28,26.227896
4.103856,65,93.650631,30,26.871851
-36.150332,65,445.832142,46,26.915652
-0.157854,65,23.158283,17,26.960318
5.841182,65,169.69127,52,27.003628
-0.697627,65,23.638165,17,27.049574
0.523301,65,10.042613,9,27.097926
4.015468,65,126.319147,25,27.145689
-1.589164,65,0.0,0,27.191119
1.391386,65,38.265405,27,27.23605
0.84232,65,0.979754,1,27.280484
0.826623,65,50.902397,26,27.326188
-15.666533,65,93.969401,37,27.370935
-2.74851,65,262.968268,51,27.417951
-0.30464,65,7.807215,7,27.46486
15.864261,65,314.928699,58,27.511787
-3.807415,65,222.665639,36,27.556842
0.517339,65,11.486448,8,27.602565
0.374788,65,7.540762,5,27.647083
-0.964443,65,4.42506,4,27.692578
-1.882061,65,36.766294,18,27.736855
5.648046,65,136.500528,39,27.782261
0.98264,65,0.0,0,27.827315
6.559692,65,13.418793,9,27.871714
-0.012409,65,73.776904,40,27.916506
1.137104,65,296.040735,44,27.962756
4.089334,65,209.244002,58,28.007515
1.063508,65,50.366519,20,28.05183
0.053912,65,2.874768,3,28.097281
0.155708,65,11.992009,6,28.142234
-2.436069,65,428.771207,60,28.190521
-0.384932,65,6.701073,6,28.239913
12.743583,65,279.018998,46,28.886883
5.934587,65,141.660195,49,28.930745
-1.200663,65,8.084141,7,28.975329
-5.981938,65,160.913936,41,29.019211
-0.617044,65,29.209235,18,29.062678
0.872876,65,28.214313,18,29.111315
-1.779853,65,30.266313,12,29.159042
-1.107999,65,81.150938,34,29.206607
3.084999,65,156.620991,35,29.250062
2.69386,65,100.504098,30,29.294216
0.102865,65,92.596908,45,29.337968
-2.677809,65,23.644361,13,29.382771
-1.950735,65,51.075103,23,29.428544
-5.812468,65,343.12066,63,29.473015
10.365199,65,37.244567,20,29.519236
-2.867675,65,123.562824,49,29.569753
1.189936,65,2.164089,1,29.619784
-3.768567,65,167.001637,51,29.665465
42.782383,65,252.781041,34,29.717764
-0.163982,65,7.676615,4,29.76633
-1.182918,65,0.504634,0,29.813633
-5.388524,65,74.110546,38,29.85953
-1.152978,65,43.817234,28,29.918024
-6.513333,65,194.456332,47,29.973998
-6.30903,65,60.518026,24,30.026474
-2.063183,65,63.06223,40,30.086982
-0.0625,65,50.997393,32,30.135859
1.601522,65,263.069714,51,30.186243
2.242466,65,47.238133,31,30.235899
1.002205,65,1.414345,1,30.285234
-2.741766,65,8.136538,4,30.333744
-80.132517,65,112.947201,28,30.382276
1.949482,65,172.98389,52,31.141038
-2.751826,65,146.882468,35,31.186913
-0.823301,65,57.904139,18,31.233719
0.262859,65,6.961375,5,31.279991
0.444984,65,1.372544,1,31.328052
0.689774,65,94.923755,45,31.377163
-3.8714,65,16.917025,10,31.425469
-2.123511,65,65.632848,30,31.47344
-34.1745,65,120.094295,22,31.521125
-22.215895,65,156.478618,47,31.573258
1.518958,65,120.357092,37,31.618243
-3.540705,65,58.803428,28,31.66641
-65.448952,65,383.782275,56,31.716241
-6.166146,65,26.579516,19,31.766259
1.924062,65,96.165761,44,31.814578
7.666663,65,229.989121,52,31.863972
-1.545477,65,121.126429,40,31.912033
17.888945,65,189.287156,52,31.963347
-1.574656,65,17.617731,12,32.014135
-2.675157,65,6.272697,5,32.069793
3.007274,65,191.551678,58,32.118919
0.376248,65,48.059244,23,32.16463
-0.976471,65,54.763604,34,32.213119
-25.227003,65,798.776806,56,32.260456
-6.088519,65,74.560786,25,32.308123
-57.265767,65,347.400231,53,32.35374
-0.512972,65,106.252118,38,32.400773
-6.25288,65,141.717748,44,32.448529
41.878097,65,399.060055,47,32.49645
-2.620238,65,33.748984,13,32.543348
-2.093476,65,37.438699,29,32.588717
-5.968916,65,6.461314,4,33.256608
44.304681,65,26.751656,16,33.300745
2.312631,65,88.689432,36,33.345453
2.844063,65,69.748503,37,33.390443
1.005394,65,10.802813,7,33.435409
-0.670572,65,59.027113,29,33.482481
-19.086877,65,43.954124,24,33.534678
2.1543,65,99.436133,28,33.580348
-5.195292,65,27.783244,16,33.624714
1.212701,65,29.405246,22,33.673983
-5.614417,65,40.686004,20,33.725549
34.001171,65,409.994675,58,33.782643
-0.649579,65,20.066872,12,33.83885
-3.236598,65,136.737566,34,33.888142
-1.17666,65,1.545562,1,33.939085
-1.353413,65,60.371902,33,33.984667
0.844557,65,58.972425,22,34.03148
-6.579423,65,138.662748,52,34.077395
-8.349095,65,2.346908,0,34.125801
2.83973,65,51.088643,29,34.176182
-8.182309,65,395.41019,50,34.224959
1.71839,65,22.814588,13,34.271881
-0.507265,65,56.875257,25,34.317661
2.107778,65,35.976663,22,34.362726
0.24324,65,342.804646,60,34.409449
-0.51038,65,98.040651,37,34.455015
-2.239216,65,40.687318,22,34.501215
-0.593729,65,109.955102,37,34.546884
-12.847841,65,59.3228,38,34.593737
-5.275157,65,228.788144,50,34.640067
-2.929041,65,64.420882,34,34.686257
-0.247653,65,18.490891,13,34.732357
1.800015,65,127.100893,36,35.602242
-0.572916,65,165.463202,41,35.653759
9.190765,65,112.185302,42,35.699943
1.233611,65,19.66105,12,35.74726
-0.544226,65,21.192292,10,35.794488
0.716267,65,71.202957,43,35.859505
-3.006423,65,66.411881,29,35.931189
8.552538,65,307.730566,60,35.992072
-1.783362,65,3.604563,2,36.046281
-18.637859,65,11.750136,7,36.098776
-0.943445,65,0.0,0,36.15381
-1.193646,65,72.265928,42,36.202748
16.547025,65,232.223475,46,36.257118
0.784334,65,94.356264,37,36.310723
-0.80532,65,16.727278,10,36.361282
-0.567291,65,121.341213,41,36.410157
-9.781174,65,132.869327,37,36.463604
-1.990665,65,42.052769,14,36.528391
-13.708996,65,156.751629,48,36.588342
-4.371009,65,223.164824,48,36.644401
-3.870379,65,29.669416,17,36.707817
-23.467256,65,95.680585,37,36.774187
-2.043153,65,2.729724,2,36.833137
-8.83651,65,8.614542,4,36.893072
0.161313,65,42.136013,17,36.952941
5.710624,65,73.214492,34,37.011405
-0.261217,65,44.03493,24,37.063418
-2.872101,65,138.958726,53,37.113098
-2.707104,65,12.960538,9,37.165219
-0.392121,65,206.942158,48,37.213724
-0.621126,65,4.676492,3,37.269108
0.025109,65,12.408231,9,38.275471
-1.411559,65,30.93953,17,38.352763
5.945786,65,223.865134,55,38.424234
-8.619188,65,121.396985,35,38.500507
-7.620962,65,45.780491,31,38.595495
3.191953,65,1.013478,0,38.688832
-24.555963,65,359.997095,47,38.781456
-61.289379,65,577.444495,60,38.851988
0.387487,65,67.44562,41,38.912588
-4.665983,65,49.58442,20,38.972999
2.75635,65,19.459873,11,39.038154
-5.593716,65,25.417772,12,39.090511
2.653892,65,170.830088,45,39.148947
0.48761,65,99.320222,31,39.198569
2.462338,65,65.208185,28,39.252157
14.075254,65,237.207769,55,39.311311
-0.144082,65,5.931225,4,39.363952
-1.806657,65,66.911413,31,39.417291
-0.106978,65,13.940732,9,39.467841
1.154547,65,116.551897,49,39.51688
-6.919507,65,146.562604,25,39.56789
1.812544,65,0.0,0,39.625667
1.566508,65,23.238366,17,39.676717
4.136922,65,17.288503,8,39.732947
4.249885,65,1.423672,2,39.836323
-0.635157,65,0.0,0,39.911649
0.723583,65,85.675072,43,39.97716
-1.093826,65,26.282747,19,40.034939
-3.25493,65,341.992053,52,40.090044
-0.336054,65,97.86804,46,40.146471
-6.278215,65,111.117555,29,40.199874
0.581418,65,4.173424,3,40.249597
-2.618857,65,17.504252,15,41.392465
0.431482,65,0.0,0,41.452098
8.743028,65,148.769549,44,41.508958
-7.37798,65,106.096605,23,41.561262
-0.437101,65,144.22585,35,41.624422
-1.185626,65,136.168272,39,41.679578
-18.599461,65,273.849895,51,41.739168
-1.21552,65,3.516425,2,41.792233
1.071745,65,0.0,0,41.844786
48.322803,65,381.595095,40,41.902726
2.047365,65,31.814813,20,41.962681
-0.144492,65,74.984444,37,42.025424
4.606686,65,4.284369,3,42.086871
-2.368807,65,18.301166,14,42.14455
2.862594,65,117.896381,40,42.189354
-0.894853,65,71.666293,28,42.232834
5.563482,65,163.131159,25,42.276412
-30.723738,65,827.633151,61,42.332425
-0.888007,65,0.580445,0,42.37896
-14.636044,65,312.177241,51,42.423533
11.70703,65,9.104415,5,42.468062
-28.940697,65,230.476511,42,42.52094
1.696903,65,11.432214,7,42.568024
-4.325421,65,28.620932,18,42.612911
3.853672,65,114.49598,49,42.657735
8.436479,65,213.382222,39,42.705544
-5.106172,65,177.89045,45,42.756329
-3.356887,65,20.660959,14,42.817734
-3.20682,65,68.629023,29,42.864983
22.254024,65,457.495784,56,42.910797
1.682145,65,43.370824,17,42.956569
-4.99274,65,39.128279,25,43.639907
-1.865387,65,24.597249,15,43.691029
-3.908991,65,17.592008,16,43.739209
0.717887,65,41.272439,29,43.788434
-0.225136,65,20.22384,13,43.837166
0.757132,65,13.386466,6,43.889827
-0.803629,65,0.0,0,43.947054
5.061965,65,347.38544,50,44.003381
8.62848,65,22.163627,13,44.055034
1.662237,65,96.747162,32,44.107528
-0.955852,65,128.462826,42,44.162072
2.318698,65,81.500797,33,44.22781
-0.632499,65,24.137887,10,44.30933
1.458989,65,47.819033,22,44.378294
-3.750189,65,48.149407,24,44.434165
-7.334434,65,23.001302,16,44.487277
1.077,65,15.273204,10,44.534004
2.068114,65,61.710519,34,44.586933
3.538465,65,80.204552,33,44.630801
-1.283715,65,13.268512,8,44.67375
-2.584102,65,95.501112,29,44.716759
28.538927,65,54.756698,20,44.759865
24.90043,65,406.389508,54,44.807157
4.004513,65,29.182108,16,44.860144
4.693523,65,16.376019,5,44.909489
9.378257,65,88.352409,40,44.966922
-0.391423,65,180.428206,51,45.023622
-19.469607,65,151.009338,38,45.078836
1.311816,65,44.639902,20,45.135381
-7.621882,65,274.841398,49,45.189626
-3.262911,65,318.434504,53,45.243175
-9.628439,65,132.441773,22,45.291278
-0.203983,65,90.659227,43,46.025952
-0.986058,65,32.796212,17,46.069972
4.85535,65,53.34149,24,46.114058
-18.1345,65,198.680677,56,46.158594
0.20816,65,31.645498,12,46.204762
-0.586171,65,7.190409,5,46.278059
-4.06118,65,34.906663,14,46.344281
-0.3196,65,3.562162,0,46.390934
16.924357,65,71.244488,15,46.438164
6.938005,65,363.49997,51,46.487171
-7.968318,65,4.546926,4,46.532597
-1.77437,65,306.106141,56,46.588489
0.877307,65,13.323849,9,46.635717
-18.685248,65,138.415378,24,46.680526
-19.457921,65,183.080781,45,46.723395
-1.072751,65,90.65686,42,46.767399
1.731252,65,6.878092,3,46.812272
-7.69847,65,108.124943,29,46.869567
-1.01429,65,1.076953,0,46.918493
1.182258,65,130.781967,27,46.970811
-38.676794,65,456.670297,61,47.017043
-106.821579,65,560.651169,58,47.074309
-0.746401,65,27.558127,12,47.123184
0.213242,65,31.211005,15,47.168091
1.58392,65,50.585617,28,47.222197
-0.786488,65,239.836266,58,47.268906
1.149786,65,34.293433,20,47.32251
-2.093834,65,40.574867,18,47.376023
-3.845568,65,164.21387,58,47.430027
-2.165265,65,21.393009,13,47.478383
3.715298,65,455.198965,60,47.529522
-1.408277,65,191.96544,58,48.28325
1.364492,65,21.533528,12,48.339828
54.830806,65,302.057776,62,48.395008
-0.054441,65,35.434701,23,48.446306
-12.814499,65,412.956681,49,48.502893
2.697902,65,26.580269,16,48.568085
-2.831358,65,42.722579,21,48.621252
-0.268414,65,41.766666,24,48.669053
-1.496447,65,23.608596,15,48.726739
-23.23839,65,9.595884,3,48.791095
1.803914,65,35.745125,19,48.838517
8.347088,65,56.057929,29,48.886624
1.972112,65,59.201015,30,48.929486
0.881236,65,6.233577,4,48.97477
-1.021417,65,17.019921,11,49.019487
-0.343409,65,10.153787,7,49.063253
-0.799963,65,77.040395,37,49.107113
0.093419,65,5.136182,3,49.152161
-2.796293,65,54.111447,25,49.209209
-0.696105,65,52.93028,26,49.26705
-0.248857,65,0.541984,0,49.320359
2.005465,65,60.035249,21,49.370088
-8.682161,65,141.397224,38,49.43011
1.277602,65,3.280553,2,49.476867
0.630636,65,74.30292,22,49.536654
36.688022,65,314.795447,44,49.58549
-3.648309,65,7.836028,4,49.632723
-3.209127,65,66.194685,34,49.681607
-1.375951,65,16.267481,16,49.729557
1.739218,65,14.037255,11,49.79969
-0.463697,65,27.689916,17,49.869801
-0.683835,65,4.092711,2,49.938241
-3.010794,65,164.411808,38,50.717151
12.160686,65,72.346708,33,50.763849
47.523398,65,510.658471,49,50.82877
-0.436141,65,29.277736,13,50.902624
-0.922424,65,20.381337,14,50.975179
-5.017097,65,60.430206,24,51.029406
1.195854,65,31.691798,19,51.085472
-26.618439,65,63.95389,32,51.135536
-0.374059,65,130.239927,46,51.184351
-16.532421,65,202.002585,48,51.240508
3.01389,65,54.179623,21,51.288262
-1.263193,65,38.06501,23,51.338654
1.319511,65,8.67386,4,51.390866
-1.103142,65,2.574724,1,51.434091
11.367903,65,204.101535,59,51.488725
0.871771,65,3.682033,3,51.537256
0.625839,65,87.016483,25,51.58489
-0.57493,65,49.95631,17,51.638886
-15.272678,65,356.025167,57,51.691907
