# {"t_start": 1557684028.687756, "env_id": "Point-v1"} 
r,l,lr,violation,t
750.596127,65,10.971102,0,9.124696
168.185067,65,31.209682,0,9.166015
115.338331,65,12.236575,0,9.259488
-124.785182,65,1.585637,0,9.340169
41.702738,65,0.0,0,9.384403
-13.383821,65,0.0,0,9.43113
62.759184,65,45.848512,0,9.474559
-107.377835,65,52.915386,0,9.515928
256.697201,65,1099.929511,0,9.557514
-16.758484,65,34.634316,0,9.59844
339.307233,65,55.851325,0,9.643005
13.000864,65,3.061636,0,9.69023
434.784957,65,2118.452191,0,9.732165
2173.42468,65,69.987246,0,9.774618
-88.929196,65,385.694605,0,9.815342
5.790572,65,0.499317,0,9.858488
-61.254159,65,197.188974,0,9.899638
-33.145338,65,0.667393,0,9.940966
-50.157952,65,0.263211,0,9.982186
-25.85311,65,6.381923,0,10.022818
-91.02633,65,5.80315,0,10.063996
47.2131,65,61.55391,0,10.105329
366.119301,65,1088.411702,0,10.14633
237.04546,65,952.28277,0,10.191849
-78.043221,65,374.739899,0,10.235304
45.057916,65,212.554248,0,10.277994
301.196815,65,31.141188,0,10.340762
-72.512388,65,46.452059,0,10.426434
-118.492342,65,1325.884054,0,10.996528
881.194127,65,389.54815,0,11.037758
134.293374,65,188.652618,0,11.078634
73.289994,65,0.0,0,11.122697
12.032373,65,211.671522,0,11.167227
167.268697,65,180.233566,0,11.244263
45.943957,65,67.784757,0,11.330873
-1096.436097,65,3121.884159,0,11.375555
-60.83031,65,511.161616,0,11.416956
-1643.989319,65,1384.708442,0,11.458125
82.834947,65,233.559772,0,11.499506
-1036.44774,65,1904.015827,0,11.540416
-99.079928,65,13.489417,0,11.581623
-39.4997,65,1.554131,0,11.622249
-394.472437,65,901.167695,0,11.663354
95.426713,65,1357.326569,0,11.71015
-1662.455628,65,3021.678604,0,11.752556
-420.97561,65,1672.154439,0,11.793839
36.668163,65,0.0,0,11.834438
29.055833,65,0.020801,0,11.876459
-247.354483,65,37.278297,0,11.918896
291.471405,65,1618.01364,0,11.960399
594.209412,65,591.457301,0,12.001775
199.783135,65,208.699558,0,12.042996
163.588129,65,25.328811,0,12.083551
336.032755,65,108.474622,0,12.124484
57.082272,65,242.923855,0,12.165557
221.3161,65,12.456391,0,12.212209
-126.463625,65,0.0,0,12.254971
373.702439,65,2519.823257,0,12.297076
8.608066,65,83.762028,0,12.377553
890.868991,65,12.165216,0,12.454258
237.927844,65,187.234069,0,13.018974
-26.021277,65,13.743516,0,13.06025
-481.361822,65,1461.240345,0,13.101568
32.578476,65,32.217847,0,13.142245
20.926244,65,1011.223191,0,13.183273
-387.557534,65,77.968247,0,13.279873
640.483695,65,381.145991,0,13.360349
133.356276,65,0.0,0,13.402888
-154.124648,65,302.731071,0,13.447429
197.751638,65,418.21535,0,13.491648
380.567021,65,390.593203,0,13.539214
252.913947,65,0.1849,0,13.580966
825.30408,65,1407.597922,0,13.622283
-6.79179,65,101.835171,0,13.663092
-135.347918,65,2042.101955,0,13.709438
289.172798,65,51.873247,0,13.754663
-5.462273,65,157.600441,0,13.799313
374.991342,65,1476.898889,0,13.842474
-24.744686,65,59.096592,0,13.883497
-503.852031,65,737.732841,0,13.924603
128.708838,65,420.166609,0,13.966031
1.638335,65,14.472405,0,14.008769
120.000699,65,91.057229,0,14.04992
-148.089142,65,49.568674,0,14.091322
-1195.899508,65,1238.733773,0,14.13242
-561.481241,65,1137.195449,0,14.177294
48.271963,65,22.029821,0,14.224114
1175.391939,65,83.19304,0,14.266164
92.19959,65,64.380011,0,14.307482
185.779594,65,351.248569,0,14.384234
-76.986476,65,4.460519,0,14.451176
205.914762,65,585.025881,0,15.019429
276.239722,65,65.943851,0,15.061998
-3956.396836,65,928.934996,0,15.107693
1040.138474,65,7449.689103,0,15.149148
1114.665217,65,4478.124555,0,15.190085
38.571322,65,69.71936,0,15.268881
61.073597,65,2650.440397,0,15.352244
1376.29058,65,45.294409,0,15.395818
376.331941,65,817.703169,0,15.436189
-45.289038,65,0.020924,0,15.478542
263.435551,65,336.431639,0,15.519184
79.504437,65,0.380678,0,15.559776
109.654669,65,55.115567,0,15.600498
33.069156,65,29.224793,0,15.641273
-5.941273,65,19.329694,0,15.682307
-48.570921,65,21.880817,0,15.72878
-253.395494,65,16.27058,0,15.770129
-318.35659,65,1286.209169,0,15.811209
465.665276,65,178.072462,0,15.852436
1301.898426,65,234.824978,0,15.893992
-229.887154,65,12.951454,0,15.935405
-600.96236,65,2730.315919,0,15.976271
49.870167,65,0.005753,0,16.01768
1955.073401,65,1045.820769,0,16.058516
77.386667,65,16.661478,0,16.099649
185.571846,65,80.296523,0,16.140806
11.973894,65,25.574418,0,16.182384
29.757222,65,44.802775,0,16.230345
-491.271321,65,14.781369,0,16.271987
34.888001,65,29.078476,0,16.313628
379.539868,65,342.132872,0,16.392322
-1126.263383,65,59.514445,0,16.465963
30.156956,65,250.616909,0,17.027686
35.327236,65,19.081705,0,17.068251
-0.539324,65,1.957897,0,17.109669
-3693.780857,65,1005.918996,0,17.150833
-41.050595,65,1.146801,0,17.192218
-3.217177,65,227.050088,0,17.275744
416.965034,65,367.289124,0,17.344882
-18.900587,65,6.624832,0,17.386979
3.242045,65,0.0,0,17.431655
-126.938566,65,141.623315,0,17.473749
-633.68031,65,325.917571,0,17.514815
36.213385,65,29.824923,0,17.555558
576.124437,65,149.183831,0,17.596474
-14.410739,65,82.911858,0,17.637202
-140.070261,65,1707.350473,0,17.678791
-45.593871,65,19.386057,0,17.724437
321.505972,65,122.07963,0,17.768309
103.471336,65,7.494177,0,17.809732
-1499.543557,65,7350.358688,0,17.851054
520.944465,65,156.143846,0,17.891652
910.152921,65,5551.508136,0,17.932759
-27.499757,65,0.018896,0,17.974082
21.622949,65,124.054211,0,18.015321
458.334645,65,75.518404,0,18.056206
-198.58917,65,11.860665,0,18.097689
274.390723,65,861.484744,0,18.138639
-267.094301,65,773.068496,0,18.17944
-302.450618,65,331.524991,0,18.224442
1990.65558,65,2117.564235,0,18.2681
-43.515748,65,0.0,0,18.319655
-354.656453,65,77.930332,0,18.406311
231.995918,65,156.977614,0,18.986439
123.787659,65,49.311012,0,19.02745
699.870833,65,64.444692,0,19.068824
-47.361207,65,124.533961,0,19.110121
-257.010574,65,1610.916015,0,19.151585
-84.847868,65,12.243976,0,19.209643
-388.048154,65,341.757674,0,19.313912
122.304567,65,353.443176,0,19.361324
-706.347133,65,31.750924,0,19.402897
-183.103853,65,176.995161,0,19.443456
66.616641,65,0.0,0,19.494107
-680.418409,65,5283.085685,0,19.536092
481.24384,65,0.041716,0,19.577546
113.302268,65,18.283255,0,19.624625
170.085514,65,0.002388,0,19.667694
2105.731381,65,342.116821,0,19.714983
386.023332,65,1766.745284,0,19.763458
7.841739,65,0.937665,0,19.804979
646.154993,65,272.087777,0,19.845809
-15.211589,65,46.908993,0,19.890214
79.438202,65,2009.229183,0,19.932331
240.552014,65,75.483066,0,19.973473
-82.931535,65,17.557,0,20.016444
-245.800787,65,293.071728,0,20.057792
60.424498,65,128.50339,0,20.099184
545.199264,65,3133.58388,0,20.141578
56.917152,65,142.684905,0,20.183214
-76.727588,65,0.0,0,20.228528
123.565576,65,1.47716,0,20.271579
36.975327,65,162.816834,0,20.329964
2287.491779,65,1552.207749,0,20.415659
54.111298,65,110.90229,0,20.468659
38.485976,65,47.478179,0,21.031514
2423.247449,65,1605.010486,0,21.072496
-3.512966,65,0.160313,0,21.113177
2156.630001,65,2474.339409,0,21.155318
153.067502,65,5.439941,0,21.19848
-8.912574,65,0.635179,0,21.284784
-24.052448,65,128.485972,0,21.361433
-478.175721,65,772.264752,0,21.40476
327.129366,65,0.670796,0,21.445974
318.83118,65,0.967687,0,21.487906
180.228833,65,215.78255,0,21.52889
187.762304,65,1.83103,0,21.569725
300.225209,65,60.584848,0,21.610379
158.677396,65,39.231878,0,21.651814
-10.384402,65,31.818709,0,21.692755
-218.12482,65,115.601858,0,21.737121
-16.381861,65,5.102174,0,21.781182
2165.194009,65,420.927246,0,21.82297
356.762798,65,6.282648,0,21.863982
539.539006,65,0.0,0,21.905091
-28.211058,65,212.363701,0,21.945497
151.625206,65,145.299725,0,21.986213
87.383274,65,1.211136,0,22.026964
1781.107766,65,1363.500146,0,22.068031
345.215118,65,4.330834,0,22.109391
137.730297,65,154.429474,0,22.151224
-347.58025,65,0.077061,0,22.192414
201.273944,65,428.602472,0,22.237096
-94.808711,65,4.285354,0,22.280557
277.02123,65,38.236292,0,22.325915
-53.635947,65,83.33159,0,22.40325
871.386244,65,995.010822,0,22.988682
-1466.450968,65,10315.240706,0,23.029161
982.466855,65,1353.930676,0,23.070095
-180.890722,65,162.212431,0,23.110723
46.825534,65,42.034219,0,23.152113
-788.588796,65,766.879923,0,23.211623
-18.942474,65,0.075441,0,23.311914
-243.92086,65,815.700538,0,23.360442
12.118192,65,0.038536,0,23.402729
79.540387,65,156.420874,0,23.443516
327.517815,65,247.644763,0,23.48506
978.306573,65,8.215769,0,23.525591
8.140881,65,262.301108,0,23.567012
-152.091332,65,132.895707,0,23.607817
-5.145061,65,16.746803,0,23.649657
-99.004508,65,11.030202,0,23.69081
2135.601007,65,893.911881,0,23.735655
-425.406014,65,75.322695,0,23.77904
-187.732111,65,162.208067,0,23.820602
-87.702432,65,266.188943,0,23.861248
13.572201,65,132.574122,0,23.902289
175.053181,65,55.15236,0,23.943816
161.343285,65,84.841067,0,23.984676
-17.341382,65,271.876679,0,24.028222
850.312691,65,487.539807,0,24.069114
-908.83087,65,16709.412669,0,24.109839
2723.41391,65,1437.195031,0,24.151586
1427.936114,65,776.218947,0,24.193203
1269.213881,65,6280.652661,0,24.238137
101.429414,65,931.377421,0,24.281769
23.767445,65,38.866303,0,24.345802
520.026691,65,856.825726,0,24.430052
252.628566,65,86.361988,0,24.998315
460.251556,65,811.495376,0,25.039407
1045.43081,65,190.620826,0,25.08015
2175.86219,65,569.262562,0,25.121188
-99.00879,65,2836.738294,0,25.164543
2.151659,65,0.001465,0,25.249634
35.472364,65,6.274736,0,25.326143
798.864704,65,113.32164,0,25.369723
135.473393,65,412.474278,0,25.410716
45.423387,65,0.003688,0,25.4514
772.637325,65,35.827406,0,25.492645
-447.012145,65,1697.486952,0,25.533175
-39.102771,65,326.572559,0,25.574589
59.776471,65,9.306778,0,25.615611
-30.712314,65,314.540616,0,25.656813
247.317097,65,50.824452,0,25.704102
153.976999,65,0.0,0,25.754186
78.564782,65,1147.963058,0,25.79654
-33.13088,65,7.597398,0,25.838219
60.535192,65,148.789461,0,25.879764
148.24406,65,65.701712,0,25.921244
231.897574,65,4.374956,0,25.962731
-2873.364738,65,16508.001301,0,26.004531
44.196294,65,420.671942,0,26.045423
-136.271193,65,71.211651,0,26.08661
262.616623,65,151.978515,0,26.126999
207.531237,65,78.358837,0,26.168802
34.774674,65,39.001882,0,26.209897
32.50048,65,67.143474,0,26.256889
377.877182,65,45.851579,0,26.306819
-142.545103,65,41.273093,0,26.393443
2.249753,65,27.387212,0,26.974819
-875.222234,65,1870.078467,0,27.01563
137.069511,65,5846.671448,0,27.056477
-1426.377357,65,346.217369,0,27.097413
183.201847,65,52.458862,0,27.139208
2366.111366,65,2014.150753,0,27.188958
256.223977,65,353.665386,0,27.281308
1912.402415,65,10942.766345,0,27.338421
-1606.73704,65,389.73698,0,27.379822
4967.11878,65,2084.587464,0,27.421104
118.011353,65,88.536818,0,27.462142
-943.338854,65,1.274729,0,27.503529
-180.764647,65,124.064338,0,27.544481
1940.368866,65,865.01294,0,27.585279
63.919723,65,66.384026,0,27.626212
-567.270332,65,22453.756882,0,27.666775
-2.061901,65,16.360927,0,27.708198
-359.231325,65,967.320414,0,27.755459
252.426842,65,628.754304,0,27.797606
-271.73091,65,89.80793,0,27.839031
237.107328,65,6.181087,0,27.880096
-30.924003,65,122.260512,0,27.921606
-223.187539,65,216.690511,0,27.962277
-179.183446,65,1246.861016,0,28.005088
-1519.192726,65,19.61492,0,28.046696
-6.98758,65,0.0,0,28.08775
-339.216066,65,7288.354357,0,28.12995
3084.91637,65,1026.593937,0,28.176003
-438.637142,65,352.731734,0,28.219005
-2.433482,65,266.8494,0,28.27178
1639.966386,65,330.429506,0,28.33409
476.511124,65,1374.519862,0,28.416974
79.817728,65,0.812257,0,28.993688
86.575312,65,138.588171,0,29.034696
-1649.717679,65,847.332285,0,29.07578
2979.113243,65,2145.503757,0,29.116317
-951.801973,65,847.443463,0,29.157572
1446.233026,65,133.529037,0,29.227493
-2287.764973,65,119.698868,0,29.312285
340.906957,65,93.287713,0,29.356134
711.633061,65,209.146972,0,29.397042
42.212368,65,3.231515,0,29.438085
14.785035,65,14.780506,0,29.479087
-518.791127,65,270.277834,0,29.520429
-133.867127,65,0.010837,0,29.561126
-25.016218,65,87.515697,0,29.60171
-799.089345,65,468.136351,0,29.643755
12.30319,65,1.281166,0,29.685109
1955.914395,65,1514.354013,0,29.725862
-512.096867,65,218.166973,0,29.773037
141.896464,65,0.187381,0,29.814292
-120.862525,65,9.518463,0,29.855775
-222.9607,65,11.993398,0,29.896609
-42.745811,65,0.0,0,29.938117
49.554085,65,73.201108,0,29.978856
-114.957337,65,0.052876,0,30.020687
360.113544,65,314.741302,0,30.061395
-18.278572,65,4.503423,0,30.101903
289.315519,65,30.269273,0,30.143087
-49.781037,65,91.92553,0,30.187495
33.194671,65,40.910996,0,30.241642
-138.174884,65,4.521871,0,30.314361
-4.254044,65,2.190269,0,30.410359
-144.097647,65,2.819742,0,30.979839
1244.469734,65,9843.420692,0,31.021473
573.21199,65,15.203973,0,31.06288
0.48084,65,22.353899,0,31.103454
-130.500968,65,105.555211,0,31.144605
80.996584,65,18.37395,0,31.19892
491.476615,65,31.484935,0,31.300602
295.169915,65,21.78417,0,31.351173
38.896262,65,0.351907,0,31.392681
47.128877,65,10.853189,0,31.433652
-596.376651,65,601.912852,0,31.476043
1693.572581,65,99.85828,0,31.516551
171.433401,65,190.98375,0,31.557217
-56.484949,65,89.796306,0,31.597994
-515.217958,65,639.604393,0,31.639817
-252.784757,65,102.456118,0,31.680937
64.463468,65,1034.982244,0,31.722359
-1975.542575,65,1535.360526,0,31.767449
-51.24792,65,2.901348,0,31.811355
-48.964016,65,0.555006,0,31.852503
-354.018715,65,3720.195273,0,31.893346
-3085.91934,65,1214.0492,0,31.93422
36.889896,65,0.0,0,31.975486
-59.395965,65,404.758693,0,32.023172
-830.883905,65,251.499198,0,32.066237
-38.311221,65,102.839474,0,32.107891
90.082422,65,0.067623,0,32.149052
20.29428,65,0.026697,0,32.191447
994.110593,65,89.737594,0,32.233098
51.854752,65,13.424718,0,32.279908
1031.660007,65,411.28021,0,32.3548
-495.335503,65,4304.693474,0,32.428256
-84.967015,65,0.0,0,32.993409
-145.21381,65,38.898051,0,33.034385
18.375765,65,15.308238,0,33.075924
-1235.431332,65,2443.852217,0,33.116774
-108.83423,65,889.421064,0,33.158507
533.690952,65,351.032601,0,33.243582
113.7823,65,0.0,0,33.320106
-13.177902,65,67.87863,0,33.363363
-31.694668,65,420.557481,0,33.404262
-361.931614,65,272.917752,0,33.447091
1129.123952,65,1626.047335,0,33.489304
32.017385,65,439.017533,0,33.52998
12.628549,65,11.850732,0,33.570602
-536.527658,65,3028.4658,0,33.611725
-792.37411,65,69.840789,0,33.652276
256.943727,65,34.948229,0,33.693028
1311.38665,65,129.932711,0,33.734329
94.275306,65,59.925095,0,33.781381
-485.510171,65,91.861925,0,33.823192
-579.458366,65,568.931427,0,33.86425
496.77984,65,496.24017,0,33.905318
-121.783104,65,115.145661,0,33.94617
-8.281464,65,420.616836,0,33.986829
-2253.700708,65,2669.283961,0,34.028312
29.297889,65,31.689043,0,34.068869
-809.498965,65,536.856249,0,34.109656
136.282558,65,11.454492,0,34.150135
502.006684,65,2816.718664,0,34.191812
729.220999,65,3.188885,0,34.23328
-1075.500632,65,348.908678,0,34.279882
65.818747,65,24.131051,0,34.36139
-2878.874279,65,1417.866836,0,34.958639
-2718.359043,65,1403.690845,0,34.999955
-286.728513,65,43.830361,0,35.041022
-174.20055,65,0.86686,0,35.081886
-2814.740715,65,819.210013,0,35.122918
141.43759,65,108.709741,0,35.174117
-40.515334,65,3.48392,0,35.283532
45.689825,65,21.204755,0,35.333278
-282.713617,65,613.647328,0,35.374959
2612.123615,65,4433.705266,0,35.416467
-69.942627,65,1.202283,0,35.457471
-289.461818,65,112.716658,0,35.499299
-2245.096112,65,409.947627,0,35.540284
2118.78856,65,3101.118471,0,35.581272
-2605.269491,65,4140.147934,0,35.621876
-9350.468717,65,1686.484152,0,35.662829
147.345686,65,14.571934,0,35.703999
-815.043188,65,252.973749,0,35.745509
-932.210448,65,124.630162,0,35.793188
-1033.781553,65,1615.913057,0,35.834313
-537.552864,65,16.539193,0,35.875516
-2931.563527,65,1071.246244,0,35.916536
-112.67408,65,37.83673,0,35.957516
-936.219193,65,275.468753,0,35.998855
-4739.088778,65,3217.649115,0,36.039406
-47.825505,65,10.477258,0,36.080168
-276.240373,65,50.597508,0,36.121308
-4127.819943,65,1762.291061,0,36.164331
-648.020564,65,44.016627,0,36.208961
2916.083254,65,12794.558908,0,36.250437
-2634.947402,65,1725.574087,0,36.327077
71.273512,65,4.516867,0,36.412308
0.769083,65,0.141065,0,36.985331
-96.083239,65,20.141946,0,37.027776
-349.927416,65,53.516246,0,37.068562
-2410.329546,65,1643.205773,0,37.110255
62.807416,65,0.0,0,37.151275
97.337857,65,4.430548,0,37.229254
-54.290129,65,290.883409,0,37.311853
-100.400351,65,180.170451,0,37.356386
-3573.066135,65,11815.116349,0,37.400389
-47.052387,65,0.0,0,37.442893
-53.585362,65,2.274145,0,37.486193
-669.196746,65,343.142707,0,37.529057
-1690.276179,65,508.98428,0,37.572016
35.878641,65,328.043465,0,37.615342
149.640465,65,5.566153,0,37.656919
-683.701987,65,46.11286,0,37.699844
-81.137685,65,23.112296,0,37.7408
1041.606544,65,2175.7993,0,37.786505
579.30269,65,421.345933,0,37.829728
-50.679716,65,3.402548,0,37.870911
22.458326,65,0.677812,0,37.911594
-578.506994,65,347.79436,0,37.952688
183.919739,65,0.0,0,37.993588
-544.660768,65,6669.372097,0,38.035209
-801.061457,65,265.29859,0,38.076151
-233.014814,65,74.739962,0,38.120291
226.574625,65,58.735703,0,38.162485
-126.223809,65,0.004212,0,38.206031
-17.251634,65,0.216651,0,38.248145
1186.33429,65,27.937625,0,38.308721
304.067783,65,35.032841,0,38.393436
-3.295184,65,17.309364,0,38.964361
-348.187466,65,39.011911,0,39.005433
-289.073537,65,1210.916003,0,39.046696
20.334785,65,0.0,0,39.087752
-269.527474,65,132.36613,0,39.128504
-2211.521145,65,0.953827,0,39.183298
5131.075198,65,4732.402817,0,39.279055
93.116456,65,0.091587,0,39.329095
-10.041463,65,0.141391,0,39.370617
35.339841,65,0.489623,0,39.411658
-41.245741,65,0.092589,0,39.452587
-2453.193113,65,1030.796517,0,39.494566
-198.796629,65,98.558867,0,39.535391
402.472262,65,267.204659,0,39.576488
-68.65213,65,13.403938,0,39.616916
-9380.780318,65,2401.565451,0,39.659081
50.128923,65,0.140903,0,39.700206
-311.341686,65,19.897859,0,39.741313
-3123.0437,65,1552.006076,0,39.794585
-13.43417,65,0.899983,0,39.836288
-121.809976,65,34.723339,0,39.877003
-6250.067723,65,4382.648219,0,39.917758
-47.463902,65,0.0,0,39.958726
423.761961,65,88.01402,0,39.999692
1288.69265,65,4801.963713,0,40.040897
1080.381669,65,971.782514,0,40.08353
34.444311,65,0.0,0,40.124204
-807.652256,65,51.380628,0,40.165166
-81.158039,65,3.333955,0,40.206144
749.819209,65,12.369355,0,40.247547
73.372922,65,252.83493,0,40.324813
-1526.127361,65,689.598368,0,40.404544
-425.791815,65,2844.768032,0,40.968384
272.466779,65,393.959119,0,41.009454
-1155.327067,65,653.921717,0,41.050631
-38.37998,65,0.0,0,41.091349
-43.415958,65,29311.256181,0,41.132419
9.391088,65,0.0,0,41.214617
-3.357071,65,15.926395,0,41.299041
-7.670849,65,92.020169,0,41.343089
-44.010086,65,84.795629,0,41.384123
188.464901,65,43.895556,0,41.425469
-8.620003,65,108.689202,0,41.466656
114.926221,65,58.027831,0,41.50849
5.035003,65,108.730679,0,41.549528
20.476693,65,77.008525,0,41.590539
325.868671,65,699.067179,0,41.631165
143.632252,65,30.945693,0,41.672059
-1300.41793,65,604.253949,0,41.713007
-242.390136,65,116.61998,0,41.754407
50.322168,65,337.246945,0,41.801367
-2.525927,65,23.179082,0,41.843117
-219.537947,65,78.026791,0,41.884487
-46.353198,65,76.18592,0,41.925523
-802.755728,65,4025.004564,0,41.966916
3923.651962,65,26.125163,0,42.008169
199.264411,65,672.392974,0,42.049573
-505.666623,65,96.075173,0,42.090813
506.581271,65,387.970363,0,42.132705
-81.943301,65,0.630629,0,42.173689
-3442.840926,65,741.223178,0,42.214751
-16.347325,65,5.182775,0,42.256041
199.919452,65,0.042919,0,42.354332
-815.147751,65,1228.83216,0,42.939056
9.717242,65,2.743502,0,42.980149
98.813436,65,9.766596,0,43.02112
-869.095658,65,1331.916687,0,43.062385
438.082843,65,9551.194893,0,43.102991
-48.823924,65,0.701696,0,43.153137
557.153098,65,836.235916,0,43.245934
-941.284543,65,586.651229,0,43.301066
101.68547,65,55.903793,0,43.344582
471.060302,65,67.048876,0,43.385172
1273.574644,65,2684.632657,0,43.426829
178.817562,65,752.80475,0,43.46788
205.259285,65,0.0,0,43.509447
-58.803986,65,1.114083,0,43.550605
483.506118,65,496.368302,0,43.591498
73.933319,65,1.190723,0,43.632493
-229.819084,65,78.076511,0,43.673141
274.789542,65,64.470885,0,43.714124
-31.456668,65,98.881867,0,43.755382
-601.84218,65,928.06266,0,43.800749
-72.941214,65,2.216772,0,43.843738
1469.719485,65,2388.914986,0,43.885149
91.052782,65,1020.050445,0,43.926186
271.091915,65,642.286499,0,43.967556
-41.932053,65,54.539032,0,44.00836
906.045815,65,10.889039,0,44.049788
-304.003978,65,39.254916,0,44.090967
-1411.597556,65,1793.260239,0,44.132051
-2.133065,65,33.468437,0,44.172903
-158.519247,65,68.755209,0,44.213805
1028.55153,65,1060.881569,0,44.266165
-1941.166422,65,398.765837,0,44.357474
-2072.790609,65,643.457048,0,44.926344
912.627898,65,11.467596,0,44.967011
42.189601,65,70.613937,0,45.007674
-536.17565,65,189.621983,0,45.04862
245.138302,65,300.850299,0,45.089467
200.265767,65,17.09259,0,45.169038
-5.145593,65,3.689089,0,45.240699
332.099165,65,57.55316,0,45.282549
-83.508381,65,5.118211,0,45.329347
-299.77023,65,25.661601,0,45.370774
21.546364,65,2.036724,0,45.414715
