alpha,alpha3,average_cost,batch_size,critic1 error,critic2 error,entropy,eplenmean,eplrewmean,eprewmean,lr_a,lr_c,lr_l,lyapunov error,lyapunov_lambda,policy_loss,target_entropy,tau,total_timesteps
0.91209567,0.5,0.9662044599754814,256,22.601273,22.195236,4.0964746,96.8,0.0,93.5285917256266,9.997973000000001e-05,0.00029993919,0.00029993919,4.7220856e-06,1.0,-3.3600078,-6,0.005,2048
