# {"t_start": 1557863724.388421, "env_id": "Pointcircle-v0"} 
r,l,lr,violation,t
433.404995,65,98.290287,13,408.784893
424.573446,65,97.425927,13,408.83263
353.930482,65,107.696676,16,408.879393
399.439625,65,103.694239,14,408.924301
406.332641,65,109.315767,15,408.976789
413.670287,65,101.361152,13,409.631417
446.767877,65,101.768901,16,409.674566
461.542716,65,113.066765,16,409.714889
370.416072,65,117.231943,16,409.759098
491.420184,65,93.924135,12,409.803722
428.649883,65,93.946537,13,409.880704
368.277097,65,109.170658,16,409.928256
415.825865,65,100.116317,13,409.973366
363.414411,65,129.636792,20,410.018306
408.489912,65,112.347803,16,410.061777
377.299359,65,86.70014,11,410.109147
411.04731,65,102.175508,16,410.154548
383.036004,65,119.172632,17,410.211839
405.986525,65,99.675988,14,410.258978
454.900207,65,110.563075,18,410.301942
394.682367,65,100.862274,13,410.348338
435.879097,65,103.6758,15,410.390368
346.62907,65,113.715382,19,410.430653
333.555981,65,111.127458,13,410.475723
427.720646,65,92.255779,12,410.532935
316.486069,65,92.507188,12,410.596153
408.531602,65,110.404435,17,410.654029
383.447594,65,113.727387,15,410.711514
430.08617,65,102.665151,17,410.754985
427.177853,65,109.512969,18,410.802304
331.046786,65,118.502265,18,410.844226
391.39045,65,102.771834,14,410.885916
424.973799,65,112.58751,15,410.930755
401.199152,65,99.587059,14,410.972688
415.140561,65,106.279673,16,411.01565
427.360264,65,106.742517,15,411.080693
383.6951,65,122.173219,20,411.137292
395.7535,65,114.837863,17,411.834988
393.214255,65,99.225855,16,411.877191
387.220881,65,121.340815,18,411.921054
441.956801,65,105.089197,13,411.971058
411.544514,65,116.708924,16,412.015168
413.493494,65,110.064568,16,412.06421
384.353468,65,106.855653,19,412.109372
384.602734,65,106.828002,15,412.152098
399.07663,65,108.220997,15,412.194897
408.407808,65,108.970638,16,412.236579
371.254882,65,119.142265,18,412.284177
428.74658,65,112.526587,14,412.327856
423.283792,65,103.302937,13,412.37101
380.227762,65,118.699414,15,412.413182
396.087485,65,114.269141,14,412.454674
443.847896,65,97.365582,14,412.494976
418.695523,65,112.269439,17,412.537999
421.242556,65,103.215916,13,412.581808
406.29298,65,109.672161,16,412.623772
432.593524,65,106.714838,14,412.666681
365.705782,65,108.486697,16,412.708409
442.131201,65,114.490489,15,412.74958
395.929981,65,108.243833,13,412.792893
374.047045,65,106.66677,14,412.834116
429.424236,65,112.987648,21,412.875653
477.158641,65,113.768216,14,412.916834
328.46011,65,110.190487,15,412.959107
437.23129,65,105.789449,13,412.999942
382.183976,65,117.329868,19,413.047601
408.020324,65,107.876674,17,413.089535
392.195228,65,117.930048,16,413.133459
434.786533,65,105.171607,14,413.776019
403.89376,65,112.444324,16,413.817711
406.115092,65,89.205033,13,413.858947
432.127868,65,111.209673,17,413.902775
398.745561,65,114.055965,15,413.947613
409.114157,65,109.954212,15,413.990173
392.039413,65,114.385862,17,414.030804
402.437354,65,110.172781,14,414.073491
402.562396,65,119.883171,14,414.115098
435.684668,65,114.987232,14,414.157672
495.077393,65,110.402434,16,414.20039
373.743074,65,109.878101,14,414.253584
355.729505,65,111.014475,16,414.298759
361.82328,65,116.894215,17,414.34853
448.525036,65,101.731605,14,414.395963
434.039015,65,111.828283,16,414.438379
422.107399,65,115.436855,16,414.481288
357.111812,65,114.445967,16,414.523632
393.947715,65,108.515529,16,414.564842
449.532286,65,103.628715,13,414.608886
432.602926,65,106.697975,15,414.652259
401.541998,65,118.887695,19,414.695328
443.675362,65,109.983053,16,414.737474
419.510013,65,112.182091,14,414.778268
426.055441,65,113.24386,15,414.819683
409.568216,65,117.155761,20,414.862437
419.7791,65,109.538676,16,414.903554
387.385788,65,104.176139,13,414.944017
436.057176,65,110.188892,16,414.986564
376.699519,65,120.019192,17,415.027108
415.590825,65,102.887087,12,415.068184
315.864112,65,116.164003,16,415.111827
411.222361,65,114.061404,16,415.739573
435.276467,65,115.120649,18,415.783487
427.778477,65,108.369577,18,415.840852
443.825367,65,106.211438,13,415.885137
436.495821,65,118.824106,16,415.927818
419.905281,65,117.281851,18,415.970266
407.931323,65,126.130728,18,416.022053
360.308335,65,121.808785,16,416.068039
430.986024,65,117.209115,16,416.111242
401.069962,65,141.220179,22,416.153126
409.743924,65,118.80188,15,416.20484
375.191951,65,101.837952,16,416.254992
416.614232,65,121.522808,19,416.298699
453.245533,65,115.481071,16,416.340937
399.762437,65,121.154825,19,416.381975
7.211012,65,30.730737,16,416.424344
399.075719,65,116.97594,14,416.467406
351.507948,65,126.188437,18,416.510726
397.585047,65,100.394693,15,416.554533
372.886311,65,109.548208,15,416.595383
390.936212,65,112.926553,16,416.637255
430.452944,65,113.9469,18,416.678457
455.679177,65,113.1572,14,416.719338
352.575565,65,118.50909,16,416.759584
332.674719,65,114.51306,15,416.800617
486.375383,65,121.675958,15,416.845549
418.101074,65,118.263491,16,416.894629
438.237316,65,111.160213,14,416.942655
430.661462,65,121.145729,20,416.994654
388.300935,65,122.769394,17,417.038489
422.482778,65,110.310985,15,417.08532
372.747423,65,114.149271,14,417.744444
477.283583,65,105.788258,15,417.794329
391.996117,65,110.370052,13,417.83966
405.519796,65,119.4228,15,417.880484
389.106483,65,117.823939,17,417.922268
404.698255,65,120.943272,15,417.96504
459.033894,65,105.136581,15,418.008133
405.616409,65,119.083472,19,418.059153
387.282564,65,105.136842,13,418.1085
413.483912,65,125.838676,19,418.161242
409.437338,65,118.560048,18,418.203192
464.476825,65,116.996726,15,418.24508
432.566856,65,127.056569,16,418.286655
427.903369,65,113.122631,14,418.333163
398.946135,65,117.99738,17,418.386043
392.02799,65,117.677647,15,418.430686
485.786023,65,122.980313,20,418.474006
389.531846,65,109.003846,14,418.516985
463.227286,65,123.953511,28,418.561519
439.065847,65,117.28323,16,418.607973
406.949062,65,123.256005,18,418.654208
401.370088,65,112.379434,13,418.697822
416.342208,65,111.775482,15,418.739151
439.980059,65,114.729055,16,418.77943
444.880355,65,118.679451,17,418.820867
381.463929,65,124.060641,17,418.864075
416.711388,65,124.002701,18,418.905777
422.862927,65,109.993007,15,418.947208
392.73855,65,120.008803,15,418.990047
420.143328,65,118.585455,20,419.030469
388.842496,65,124.546919,18,419.071593
405.790562,65,117.9009,14,419.115093
425.741912,65,107.629508,14,419.711578
410.613925,65,120.020197,18,419.752145
361.484916,65,129.161565,19,419.793978
377.760061,65,112.327149,14,419.835287
385.283066,65,124.038073,17,419.878255
433.978887,65,104.740954,14,419.919173
414.110463,65,116.483067,15,419.961204
466.574979,65,101.155722,15,420.007353
449.43265,65,124.035181,18,420.048481
366.726624,65,114.528315,17,420.089187
397.447099,65,115.992775,16,420.13001
404.412721,65,119.257747,17,420.172484
424.74477,65,112.350469,14,420.213861
431.030895,65,98.188443,18,420.254709
364.479182,65,121.514958,20,420.294451
399.465649,65,108.040421,16,420.354172
416.667268,65,105.725849,15,420.400356
413.102911,65,119.945074,20,420.449669
338.817141,65,106.659573,14,420.495029
473.997609,65,114.816933,18,420.53623
395.009252,65,115.649586,20,420.579099
387.896564,65,106.362934,17,420.620091
429.085123,65,122.644524,19,420.662206
416.195044,65,119.593386,18,420.703347
447.251801,65,107.156432,15,420.745412
463.343308,65,111.413155,15,420.786377
436.659194,65,106.708966,18,420.829129
425.757558,65,117.318979,14,420.87055
409.870892,65,126.823925,19,420.915001
390.923849,65,128.412513,17,420.959367
406.27994,65,105.565569,14,421.003745
417.567421,65,110.892568,16,421.658699
427.438514,65,109.814182,17,421.700592
442.170669,65,109.462834,15,421.742305
414.025607,65,128.695737,22,421.784838
640.737979,65,219.955601,31,421.825934
410.265068,65,113.373548,19,421.867132
452.785027,65,112.319229,20,421.910123
435.589044,65,104.590936,14,421.951889
402.873855,65,109.468866,14,421.993679
442.51736,65,108.775242,14,422.038286
439.773336,65,107.999932,17,422.079506
393.84585,65,120.114029,14,422.121144
428.677689,65,114.364225,15,422.164267
417.891461,65,117.451653,21,422.206738
439.607822,65,120.037274,22,422.259546
356.043506,65,115.425998,16,422.304175
465.792826,65,112.181567,20,422.347004
468.99817,65,113.566272,14,422.39293
444.33692,65,101.750672,15,422.439104
408.211531,65,125.495021,19,422.483193
359.212086,65,120.469012,18,422.526009
437.350444,65,109.901045,14,422.5673
402.707799,65,108.244568,16,422.608898
395.465369,65,104.833177,14,422.652492
457.227297,65,120.486934,18,422.696081
434.007894,65,120.843965,17,422.739546
436.503178,65,118.506945,14,422.780645
433.07561,65,106.514862,13,422.822047
381.442214,65,111.564952,15,422.863994
415.003422,65,110.353128,16,422.914794
444.676127,65,104.150092,14,422.959498
423.064735,65,116.401509,16,423.003236
473.402645,65,98.092896,13,423.620901
436.373652,65,103.821825,15,423.692673
487.704279,65,107.483172,17,423.748878
378.82067,65,111.837537,17,423.808739
435.468302,65,109.30952,17,423.85491
417.523616,65,109.019997,15,423.896928
420.711926,65,111.428742,15,423.940494
407.050478,65,107.045078,13,423.981752
426.820539,65,122.510378,18,424.030076
413.817339,65,113.057439,15,424.07879
412.96294,65,118.547185,14,424.12159
426.640693,65,96.829942,14,424.164753
369.158475,65,127.768027,20,424.205962
447.753405,65,111.13468,16,424.247976
437.901047,65,103.132427,14,424.294134
365.917584,65,121.820499,16,424.339214
375.351308,65,113.162371,16,424.393781
408.246978,65,120.49303,15,424.443237
442.697327,65,110.386654,17,424.485211
444.140405,65,105.532075,15,424.526501
430.769902,65,115.658667,14,424.574841
395.308099,65,113.822942,16,424.620384
467.537203,65,110.028288,20,424.674075
453.455484,65,112.495464,14,424.716198
453.416047,65,108.762887,18,424.765599
428.433935,65,107.628306,14,424.810168
421.533703,65,128.245731,22,424.852235
405.275499,65,108.960968,17,424.897497
482.455553,65,99.326371,15,424.939734
481.881308,65,100.647452,14,424.981631
511.886721,65,103.847898,13,425.025344
472.954596,65,115.961874,17,425.625599
412.486296,65,109.020405,14,425.66679
484.916811,65,101.167675,13,425.707555
451.942433,65,105.508277,14,425.751201
412.62014,65,114.666201,17,425.793603
459.56446,65,113.400345,17,425.835275
437.453404,65,110.221867,14,425.880407
446.111514,65,98.260757,14,425.921767
463.595669,65,100.163523,13,425.962985
429.314773,65,115.962462,17,426.007577
403.870976,65,113.130463,19,426.048622
443.612057,65,109.033174,15,426.089976
391.527416,65,110.980514,17,426.140907
351.423137,65,113.722461,15,426.185632
466.629076,65,110.541202,17,426.229077
451.124468,65,107.103855,16,426.275085
424.031411,65,105.604056,15,426.32758
397.384068,65,111.9826,15,426.394282
383.861071,65,122.431563,19,426.444512
474.183752,65,109.452069,16,426.490639
480.536657,65,123.034912,18,426.532605
485.289227,65,111.133831,14,426.576071
436.135708,65,105.369768,16,426.619146
442.293514,65,102.773736,16,426.661213
449.205866,65,116.441874,18,426.702981
442.251967,65,109.35773,17,426.74478
399.897504,65,116.247801,18,426.786668
395.345172,65,114.897271,14,426.838074
497.365109,65,107.486756,14,426.88892
446.826092,65,112.779737,17,426.932777
465.838262,65,112.984422,18,426.976902
466.759127,65,110.812355,19,427.019294
448.504966,65,108.106019,16,427.65333
476.931611,65,100.425821,14,427.697746
488.816512,65,101.510886,13,427.740457
437.359423,65,106.677873,13,427.793169
407.33763,65,90.135365,12,427.835899
431.316041,65,122.413165,16,427.880186
394.040764,65,103.417435,15,427.926387
422.426126,65,108.456972,15,427.977168
451.116161,65,98.012591,17,428.019854
443.411659,65,98.921572,16,428.062814
453.369389,65,109.085085,16,428.104907
432.82726,65,120.79545,20,428.146163
422.376128,65,99.955012,13,428.194303
471.513634,65,107.578924,14,428.237459
408.367629,65,111.938742,16,428.278745
420.319294,65,108.561333,15,428.32134
421.048549,65,105.189882,16,428.362257
440.63808,65,103.195409,14,428.404524
438.915901,65,100.738512,15,428.447655
476.176771,65,120.473506,18,428.491063
453.338708,65,104.051545,16,428.534266
389.740898,65,107.176909,19,428.578133
411.284968,65,112.026954,20,428.61862
419.650863,65,111.477868,18,428.659607
433.300253,65,111.459654,17,428.702136
456.585945,65,110.482396,19,428.742603
384.217849,65,117.927747,17,428.783992
443.150979,65,101.208971,16,428.825567
436.126224,65,107.896306,14,428.866845
456.32838,65,111.999015,16,428.909611
460.673151,65,113.951613,15,428.972638
422.927358,65,106.725311,15,429.62489
446.676543,65,101.403991,13,429.66967
460.600835,65,107.257033,16,429.710598
396.843094,65,125.157018,19,429.75175
459.216502,65,110.549978,16,429.799583
471.379178,65,97.133751,13,429.849737
360.762955,65,127.921943,18,429.89335
434.342846,65,122.334776,17,429.935867
400.217524,65,104.694179,14,429.977097
467.465784,65,109.811258,14,430.017734
400.828452,65,117.646956,16,430.064257
376.981173,65,115.554658,20,430.10814
828.337818,65,216.901501,33,430.151988
421.194837,65,106.355921,15,430.195037
438.638891,65,111.886942,14,430.237121
471.512188,65,117.916978,18,430.279014
431.544683,65,110.122149,14,430.328764
433.038725,65,103.049287,15,430.375695
422.923445,65,102.71086,14,430.419083
461.407342,65,108.475699,15,430.46235
452.248992,65,114.10828,18,430.505376
472.098526,65,106.060047,15,430.546851
472.846414,65,108.254411,14,430.591062
478.900687,65,103.279407,13,430.631874
462.125382,65,105.112929,16,430.678361
433.277638,65,103.733795,14,430.71929
425.879273,65,117.67814,16,430.76098
484.517478,65,111.940498,19,430.803963
388.013726,65,106.609239,15,430.854953
449.289347,65,113.350972,18,430.896263
495.349524,65,102.551478,13,430.942359
414.120815,65,109.396384,15,430.986336
408.013,65,112.56935,16,431.665869
419.21528,65,109.001554,16,431.713112
380.80462,65,116.146485,20,431.75625
357.510182,65,110.220987,20,431.79797
404.496337,65,108.938813,16,431.841903
439.402476,65,98.191179,13,431.890839
369.4304,65,103.447264,16,431.935265
434.717175,65,115.96902,17,431.985128
450.529514,65,116.377491,19,432.031012
384.48264,65,99.891991,15,432.07284
393.155285,65,105.368491,15,432.114822
389.344935,65,107.143425,14,432.157459
442.011725,65,109.044553,17,432.200486
440.5095,65,101.999806,16,432.246442
454.8897,65,104.033949,15,432.291113
424.45477,65,107.269305,18,432.334582
454.423535,65,98.506276,15,432.376019
431.899445,65,108.26106,14,432.417345
421.722672,65,103.341384,14,432.458426
448.773637,65,109.734385,17,432.501774
417.013094,65,114.632733,16,432.542831
444.670484,65,105.294424,15,432.586778
426.773466,65,100.357464,14,432.638633
421.279308,65,103.812342,16,432.687391
445.238638,65,111.695205,16,432.730199
427.002188,65,98.967895,15,432.77221
401.109992,65,114.411915,18,432.814657
438.269467,65,116.019979,20,432.871267
457.920622,65,102.86163,14,432.915714
473.507075,65,105.702394,16,432.959456
488.376937,65,108.308286,15,433.001418
351.285843,65,102.670249,17,433.64612
368.527477,65,104.749845,18,433.700684
411.083186,65,106.721293,20,433.746715
470.964433,65,117.692995,20,433.788297
454.522219,65,106.789108,17,433.831731
438.366493,65,103.906195,15,433.873614
447.61685,65,107.470063,16,433.917424
422.375954,65,108.194897,16,433.963121
373.406095,65,112.346782,21,434.00664
478.641944,65,113.025838,19,434.049034
434.157732,65,114.007862,15,434.090052
413.75464,65,108.738232,18,434.131654
386.720393,65,97.343421,14,434.172881
418.932727,65,112.026839,19,434.2156
509.149026,65,96.244303,12,434.257972
458.874413,65,108.178554,15,434.302883
436.845541,65,105.745063,16,434.350134
409.039525,65,94.36698,15,434.394839
405.695872,65,104.314029,14,434.442767
426.458198,65,94.826652,14,434.487455
402.203604,65,100.252072,16,434.533942
399.28386,65,99.815319,14,434.57991
436.695683,65,110.36629,19,434.623416
407.799929,65,106.246833,18,434.670831
373.20221,65,101.055145,14,434.716621
412.444301,65,108.079796,16,434.761695
381.444995,65,123.806691,19,434.806099
391.065607,65,105.342756,13,434.852885
433.149331,65,107.213058,15,434.898872
435.267497,65,106.982385,14,434.944471
456.365951,65,114.924449,17,434.988381
377.549224,65,109.798787,16,435.031018
384.404664,65,118.099709,16,435.692031
473.177758,65,115.700039,16,435.756816
384.353259,65,113.68529,16,435.805903
423.681404,65,104.785639,15,435.858419
466.767661,65,114.213789,16,435.901754
476.772917,65,115.276755,17,435.949653
492.420893,65,107.805823,14,436.00244
383.505142,65,112.216686,17,436.04558
403.845687,65,100.468008,14,436.089417
437.517209,65,116.033189,16,436.142822
396.070839,65,115.644664,16,436.187964
466.358524,65,102.768205,14,436.256634
446.189778,65,103.836288,15,436.304897
474.710502,65,110.6356,16,436.350899
500.817949,65,107.119908,14,436.412126
448.848058,65,112.310937,15,436.455512
412.137475,65,100.313831,14,436.499931
368.740665,65,117.804913,18,436.544582
422.761017,65,100.705719,17,436.589082
385.637556,65,112.458284,16,436.634369
422.270141,65,110.167767,17,436.677569
439.402339,65,101.676377,15,436.720461
456.693663,65,98.142689,14,436.761701
462.552896,65,111.518361,17,436.803139
411.775594,65,99.646973,13,436.845132
450.274367,65,109.168181,19,436.88701
470.805781,65,105.113082,13,436.928126
471.555436,65,105.261034,15,436.96958
396.54679,65,106.704325,15,437.012513
477.246695,65,106.260719,14,437.053
437.309392,65,111.784777,19,437.093993
428.715995,65,101.290367,13,437.76141
410.04456,65,105.315414,13,437.806919
403.122426,65,107.972949,14,437.852558
427.530637,65,109.253996,14,437.898126
451.467157,65,103.307028,16,437.942446
419.146853,65,106.250885,16,437.988756
415.842921,65,104.566081,14,438.034669
470.868485,65,112.805004,19,438.080445
502.255553,65,101.925195,13,438.129285
448.526947,65,102.885719,14,438.174506
424.152419,65,108.877563,15,438.216816
423.525601,65,107.60309,14,438.260659
420.030636,65,109.331095,14,438.305518
416.408997,65,102.325682,15,438.351373
486.742166,65,112.071966,18,438.39466
459.702251,65,106.860797,16,438.438416
466.972023,65,110.648978,17,438.482778
449.64977,65,108.322528,17,438.529902
424.093259,65,108.741095,16,438.574886
404.397689,65,105.990438,17,438.620426
478.523871,65,102.249388,14,438.66498
443.205199,65,115.680107,15,438.709976
460.511248,65,102.925858,15,438.758529
415.014997,65,111.2077,20,438.80464
467.641789,65,102.854923,14,438.851848
448.280164,65,110.600224,19,438.895585
434.282232,65,100.453886,13,438.937196
506.476658,65,99.855661,13,438.97801
415.852354,65,117.58314,16,439.019053
477.504554,65,101.184669,14,439.059949
407.862269,65,110.895113,17,439.104459
469.470177,65,102.915602,14,439.146909
462.703097,65,117.983039,17,439.796981
400.81515,65,102.793992,16,439.844933
457.240293,65,115.265119,16,439.88896
414.891026,65,108.614426,17,439.932128
414.823418,65,109.680927,19,439.975677
472.704171,65,112.222929,18,440.023411
459.785778,65,105.007862,14,440.067838
425.452049,65,109.572468,14,440.110796
526.218463,65,106.733739,15,440.152171
496.099575,65,102.831063,18,440.19386
480.770845,65,111.458247,14,440.238292
455.764878,65,112.340964,18,440.289096
492.985399,65,116.521273,17,440.334376
468.235388,65,118.815681,18,440.376405
430.907169,65,110.805095,15,440.417481
491.553161,65,102.440469,15,440.465569
435.476227,65,119.116675,19,440.508855
440.862457,65,104.091752,14,440.553982
412.40899,65,116.010571,18,440.595142
471.271448,65,112.942211,14,440.636861
458.799968,65,113.766417,17,440.677973
440.151768,65,108.79578,15,440.723048
480.76696,65,111.356775,17,440.774241
484.602761,65,96.707342,12,440.818125
397.823096,65,112.738458,16,440.860061
391.360511,65,112.884813,20,440.901009
445.947388,65,103.841354,15,440.944543
470.183507,65,106.720724,19,440.990574
442.87918,65,106.631456,15,441.034274
462.1255,65,102.068941,14,441.079407
384.082837,65,108.461785,18,441.126294
444.737315,65,107.768925,15,441.797847
416.721363,65,107.145227,15,441.842901
437.938479,65,110.599756,15,441.885895
448.248302,65,104.887427,14,441.932013
507.531915,65,106.121191,15,441.976171
478.0179,65,100.839243,13,442.029707
462.062729,65,110.001975,16,442.075531
478.973902,65,120.23829,17,442.122423
490.123894,65,117.369433,17,442.168091
470.528058,65,109.907421,17,442.212056
499.682555,65,112.049814,16,442.253544
523.734544,65,118.692949,16,442.294021
485.336347,65,104.065828,13,442.334645
467.380328,65,107.407991,15,442.377885
503.151498,65,124.677186,18,442.441174
447.212307,65,105.099123,17,442.487392
489.404518,65,103.803951,14,442.568177
450.099917,65,114.042536,16,442.636315
460.544644,65,110.954014,17,442.684986
458.85701,65,118.247506,18,442.727758
469.719052,65,108.129055,16,442.769984
453.307348,65,122.170003,19,442.817155
460.46881,65,125.789716,19,442.868668
445.163933,65,109.09211,16,442.911953
464.436473,65,120.80689,18,442.956928
452.23537,65,109.58094,15,443.007475
411.922858,65,107.727966,16,443.052764
485.948265,65,121.378564,17,443.096122
405.810634,65,113.226248,16,443.138335
479.842068,65,108.51217,16,443.179752
431.501079,65,121.732897,17,443.225143
415.737166,65,111.496868,17,443.268856
452.846046,65,107.168465,19,443.942697
526.072246,65,112.362238,15,443.984981
477.884246,65,105.778968,13,444.028791
442.122222,65,129.689006,21,444.072738
466.355658,65,108.647323,15,444.117452
447.465038,65,115.523662,18,444.175814
476.097081,65,109.62054,17,444.219172
472.312765,65,112.288112,15,444.26381
406.463409,65,122.422202,18,444.319904
532.369975,65,109.65971,18,444.362012
483.848394,65,116.74428,15,444.414897
456.989844,65,112.665353,17,444.465292
464.760911,65,117.949604,15,444.515789
470.18339,65,109.578374,16,444.558749
470.168593,65,108.401332,15,444.600051
475.338774,65,115.560006,17,444.645013
432.453869,65,113.216122,16,444.697058
479.114741,65,101.908147,14,444.741336
462.870224,65,132.935865,19,444.788752
442.270279,65,125.741845,19,444.833625
499.839972,65,115.804825,17,444.879757
427.74616,65,115.973056,17,444.924181
490.749932,65,109.891087,13,444.96637
488.904888,65,123.552102,23,445.010458
452.401659,65,108.404099,13,445.054108
478.50891,65,112.655412,15,445.09893
503.962705,65,105.421524,14,445.144419
444.037737,65,113.581877,15,445.191795
520.224427,65,117.071346,16,445.233983
492.425528,65,101.44454,14,445.278899
441.381707,65,106.988262,16,445.324991
425.074375,65,110.023567,15,445.985992
482.242536,65,115.728422,18,446.026884
502.13384,65,113.034815,18,446.068342
456.653891,65,118.842952,16,446.109308
493.674794,65,107.647397,18,446.150963
508.501655,65,116.396822,18,446.193981
453.216757,65,96.864022,13,446.236911
488.887281,65,121.827587,16,446.279484
492.530568,65,110.47827,15,446.326761
454.167199,65,125.334425,18,446.372288
471.118638,65,118.806606,20,446.427819
434.436371,65,102.088845,15,446.500785
466.132333,65,110.430703,15,446.567263
473.24653,65,111.578239,17,446.628446
506.041702,65,101.795873,13,446.67464
468.470088,65,110.853771,15,446.718847
456.824221,65,126.365133,18,446.772892
489.840408,65,103.558739,14,446.819564
483.396623,65,109.888144,18,446.87855
383.88764,65,108.819427,17,446.937075
476.595795,65,109.672424,15,446.992666
424.757177,65,103.672323,14,447.059316
472.045592,65,106.866743,15,447.126087
452.360588,65,119.993806,20,447.195943
472.650396,65,114.620399,16,447.252304
457.716206,65,114.134084,16,447.297481
498.252387,65,109.416458,16,447.349825
452.259699,65,108.712292,14,447.405123
474.34865,65,111.896017,17,447.451472
463.864211,65,109.263638,16,447.496766
430.640017,65,109.987084,15,447.539116
467.443088,65,109.318777,16,447.581693
521.382267,65,103.125847,13,448.211035
427.773633,65,107.498437,16,448.285084
497.552328,65,106.666628,14,448.335608
388.949186,65,102.156355,14,448.378958
498.655961,65,103.829228,12,448.421949
478.8555,65,111.615599,15,448.464479
399.914602,65,109.990695,15,448.508039
470.492561,65,111.019344,18,448.550138
494.990664,65,105.612173,16,448.593018
415.987533,65,116.98747,17,448.641732
529.207433,65,111.483684,17,448.688406
420.943802,65,115.83812,18,448.737281
439.450739,65,107.05197,16,448.804904
450.984833,65,102.894565,16,448.854673
471.878173,65,107.911597,17,448.897429
433.069465,65,106.260361,14,448.939271
485.79522,65,104.096116,14,448.983446
424.048398,65,105.840355,13,449.026059
456.558189,65,106.237373,14,449.068215
446.143447,65,104.769317,13,449.111617
409.343931,65,123.130755,21,449.153477
415.67147,65,107.278991,13,449.19466
410.035873,65,121.152035,19,449.235451
484.64042,65,106.318133,13,449.276553
437.032904,65,117.570819,19,449.319129
463.172303,65,119.046667,18,449.366254
468.919691,65,106.813093,15,449.422653
470.163972,65,110.783889,16,449.466117
455.998192,65,119.27046,19,449.506774
444.346366,65,116.470524,18,449.547305
457.387008,65,112.36124,17,449.588621
496.095035,65,112.664688,15,450.244078
516.889965,65,115.267772,16,450.286165
450.966106,65,109.85387,14,450.332629
453.011234,65,108.596051,15,450.38682
472.460432,65,123.637834,19,450.432642
493.296952,65,118.458111,17,450.48511
463.244928,65,120.98794,16,450.528934
391.986839,65,110.680558,17,450.571259
425.00868,65,110.430878,18,450.616395
451.154304,65,129.533672,20,450.664925
494.201735,65,107.296784,15,450.709845
456.175848,65,125.353535,21,450.755002
475.049622,65,114.490305,16,450.801534
442.6273,65,105.457767,14,450.847349
472.306733,65,105.267149,16,450.892395
475.706111,65,123.958915,21,450.936
454.598954,65,118.554207,23,450.981682
439.665736,65,116.436497,16,451.024312
461.439066,65,112.090686,15,451.065577
451.620679,65,116.968161,16,451.107805
462.715783,65,115.643901,16,451.153564
426.878652,65,110.113209,19,451.200818
436.808564,65,106.742398,14,451.246496
462.896589,65,113.895489,15,451.291955
509.305753,65,107.603362,14,451.338805
442.574894,65,114.26797,13,451.384526
509.414203,65,114.175564,17,451.433092
502.645538,65,111.11387,16,451.478221
459.683609,65,115.328198,14,451.521368
460.767831,65,108.561742,17,451.564134
429.537635,65,113.304047,14,451.609105
453.994863,65,114.643972,13,451.654834
466.116937,65,108.700625,13,452.338595
489.177697,65,101.960666,15,452.381242
462.997784,65,102.637684,14,452.424208
442.921602,65,106.277364,16,452.484837
438.802249,65,109.245215,14,452.545369
444.045401,65,114.106591,16,452.599149
519.85555,65,116.818357,17,452.663655
443.430001,65,108.886283,15,452.71096
454.955468,65,114.16458,15,452.758288
506.116268,65,105.785459,15,452.801881
400.528872,65,104.770308,20,452.849508
469.94827,65,119.4613,16,452.890718
410.599932,65,105.815287,16,452.930533
492.770921,65,103.099515,16,452.971939
417.180589,65,124.404457,19,453.02335
450.459197,65,119.817041,18,453.079765
475.896937,65,110.699795,15,453.124711
387.27676,65,116.914801,17,453.168803
458.689114,65,110.421311,14,453.210566
424.050619,65,117.366201,17,453.251811
420.289238,65,103.964984,14,453.29585
456.129306,65,115.310549,16,453.336567
440.613437,65,113.55574,16,453.377541
405.571347,65,102.124137,15,453.418402
417.995642,65,109.952939,13,453.459908
405.321548,65,103.074686,14,453.507043
460.325361,65,112.3875,17,453.552834
415.429788,65,101.419903,14,453.639466
462.480459,65,107.478472,16,453.7207
408.832762,65,106.4536,15,453.792836
410.440733,65,109.814536,16,453.843914
413.817739,65,117.747479,16,454.504614
463.45908,65,104.123949,13,454.545958
400.939756,65,119.584749,19,454.626761
461.704292,65,115.16096,16,454.698293
431.084389,65,115.298013,19,454.747734
461.11222,65,101.968104,15,454.791219
494.993459,65,116.216402,18,454.835148
450.048446,65,98.847008,17,454.881194
438.252032,65,115.156285,16,454.92879
492.102688,65,117.049225,19,454.975182
470.115975,65,115.634582,15,455.02139
479.871091,65,103.032946,16,455.069597
478.498383,65,109.905264,15,455.114107
482.230792,65,105.240754,16,455.15636
402.007009,65,96.643439,13,455.201512
441.757198,65,103.916083,13,455.243749
421.485187,65,107.018291,16,455.295494
453.342093,65,95.418093,15,455.347952
486.353671,65,107.991282,18,455.395913
463.709569,65,103.886644,17,455.442246
442.09431,65,114.277997,17,455.500384
456.128266,65,116.396193,21,455.548731
443.835197,65,112.130107,20,455.590365
478.711295,65,99.700692,14,455.637612
461.405815,65,116.163207,16,455.680653
420.9315,65,107.372487,17,455.723039
515.892237,65,105.725742,13,455.771938
435.817425,65,107.113636,16,455.823472
411.255396,65,118.353946,17,455.874756
430.650067,65,112.100503,17,455.91925
489.385964,65,112.473925,15,455.964213
465.599647,65,120.368638,15,456.041489
466.227028,65,124.03813,21,456.756854
457.310318,65,114.318076,20,456.802494
422.343522,65,110.512671,20,456.848972
441.765411,65,98.348518,13,456.897811
