# {"t_start": 1557857331.0085928, "env_id": "Pointcircle-v0"} 
r,l,lr,violation,t
-10.545505,65,31.414811,15,18.617665
1.912681,65,105.490737,51,18.659813
16.174596,65,289.927464,49,18.705648
-2.518824,65,17.360737,14,18.75078
-0.753097,65,284.858338,48,18.79525
-0.938121,65,38.868009,22,18.839811
-6.622717,65,107.302945,45,18.882752
0.102421,65,0.0,0,18.933256
31.660252,65,34.715834,21,18.988346
-4.255686,65,53.325343,25,19.038283
2.08974,65,166.734057,38,19.083835
3.466971,65,28.546311,10,19.125253
-1.036499,65,11.148799,7,19.168071
-11.057522,65,57.063226,21,19.214507
0.049599,65,0.0,0,19.260883
16.959799,65,259.24439,43,19.308342
0.333682,65,28.594322,11,19.355047
12.67652,65,108.47363,28,19.401502
0.829051,65,10.040181,10,20.063113
-4.52057,65,10.71882,8,20.105514
3.55323,65,10.71228,8,20.148423
0.430591,65,42.852423,23,20.202395
19.847714,65,529.400597,54,20.246304
-6.963884,65,131.419813,39,20.31069
1.961023,65,206.20602,60,20.381924
-1.288883,65,254.838039,39,20.466557
14.079748,65,108.570075,24,20.524915
-1.88537,65,43.914788,30,20.570174
2.065424,65,47.706602,22,20.613758
69.065658,65,110.158011,42,20.655111
-10.391298,65,3.608766,3,20.699055
0.822885,65,215.864869,53,20.740536
-1.15003,65,57.673978,39,20.782158
-3.751459,65,107.194646,43,20.82561
-2.094604,65,91.414028,30,20.866387
2.607048,65,68.544762,30,20.909332
-0.961758,65,53.678822,31,20.951443
-5.142649,65,191.079567,37,20.992417
6.488103,65,318.288482,49,21.033237
1.134759,65,15.171952,11,21.074872
15.985502,65,502.388899,53,21.131565
4.221555,65,98.032234,30,21.177393
6.682714,65,67.972997,25,21.226066
-1.797136,65,23.230117,15,21.274611
3.030671,65,92.762007,33,21.324738
-11.457456,65,151.183291,47,21.369369
3.239949,65,71.891348,30,21.411909
-1.455545,65,2.578748,3,21.454875
-1.340806,65,22.553907,17,21.503801
-3.900992,65,4.732002,2,21.548154
0.394677,65,56.08089,30,22.21873
3.136379,65,11.021467,6,22.262881
-2.7995,65,23.140951,17,22.305527
-1.763674,65,150.747637,60,22.354015
-5.466528,65,49.580412,26,22.418232
-0.482734,65,107.688665,43,22.496118
-1.968844,65,15.52878,8,22.550787
2.729017,65,32.436269,20,22.593158
22.332055,65,357.985056,41,22.634407
0.927665,65,1.353083,1,22.678726
0.443635,65,74.028429,30,22.730258
-8.400472,65,49.732177,21,22.783264
-0.514258,65,155.456117,50,22.82591
-1.092688,65,4.130673,2,22.880556
-0.443067,65,3.358618,2,22.924223
1.298149,65,30.209367,14,22.966073
-0.709456,65,2.116678,0,23.00929
0.377841,65,2.194544,1,23.058738
10.147518,65,270.074587,49,23.111278
1.334381,65,39.289858,20,23.157483
0.616285,65,60.7516,22,23.205574
-2.42376,65,47.900387,17,23.247314
0.899967,65,15.585578,12,23.300153
-0.223596,65,5.755981,4,23.345567
-0.302131,65,33.62969,15,23.394244
1.614157,65,51.141809,22,23.436233
-3.538948,65,67.443926,22,23.477712
-6.815863,65,231.975927,49,23.520725
-0.253981,65,267.950877,54,23.562598
39.977221,65,25.951205,10,23.610101
-3.092104,65,17.821361,11,23.655054
3.07807,65,8.377368,6,24.319609
-0.236034,65,91.54615,25,24.363065
80.088316,65,202.948875,29,24.404699
11.349517,65,57.891066,29,24.446859
-56.275906,65,630.944286,63,24.501645
5.510682,65,49.229175,25,24.566302
3.467132,65,119.971071,38,24.635465
1.510315,65,35.963772,16,24.686595
-0.075541,65,19.761474,13,24.735376
0.380359,65,6.481508,5,24.778539
-11.248316,65,343.433171,56,24.820628
-1.629849,65,31.883779,18,24.862415
-1.074076,65,19.377085,12,24.924003
1.155363,65,12.375771,5,24.983135
5.707998,65,47.142169,26,25.026697
-5.994173,65,147.441773,34,25.07791
11.566248,65,256.756993,34,25.120682
2.138239,65,41.952197,25,25.164357
1.089877,65,75.086679,25,25.206334
6.042154,65,21.46931,12,25.247506
0.994431,65,10.844966,9,25.291216
-4.740882,65,0.0,0,25.337371
-1.429031,65,6.157254,3,25.381254
-7.115031,65,338.227537,58,25.425079
25.853954,65,234.085007,53,25.480087
0.56653,65,0.154753,0,25.525104
-11.634216,65,155.060802,41,25.567153
2.440483,65,119.042888,21,25.626222
3.475911,65,133.695228,33,25.670573
-35.398013,65,187.482039,37,25.726704
2.178832,65,2.722296,1,25.781184
6.745138,65,81.94565,36,25.830321
-43.862787,65,63.628688,21,26.4696
69.734157,65,209.191597,39,26.510911
18.333425,65,101.001127,30,26.553145
4.049795,65,124.819848,34,26.595667
-7.656697,65,62.89479,21,26.636693
2.915712,65,193.878388,33,26.693476
-22.475421,65,404.092765,40,26.762439
11.953145,65,126.145479,22,26.810461
-1.432761,65,138.226296,40,26.852407
1.44119,65,5.174039,2,26.893887
5.103554,65,38.602381,14,26.934596
0.477838,65,52.901323,35,26.977134
1.28633,65,12.585585,9,27.018184
6.084258,65,118.902827,51,27.064307
3.7271,65,34.393257,17,27.107612
-0.293487,65,140.172083,25,27.14962
1.783491,65,11.580386,10,27.191554
4.585933,65,79.655457,43,27.232273
7.298023,65,1103.155527,60,27.274009
-21.965562,65,515.822064,54,27.314939
2.662308,65,4.72665,3,27.356506
16.576477,65,98.739163,17,27.397846
-5.311849,65,68.533829,13,27.438798
-21.224002,65,20.259855,8,27.479902
-11.065229,65,35.187233,18,27.520932
-1.500539,65,5.181211,3,27.563514
-3.895618,65,49.503726,25,27.605633
-2.116754,65,17.121018,14,27.648948
-0.27239,65,0.0,0,27.69592
1.556344,65,12.459466,7,27.741286
-37.409743,65,2.337513,1,27.787096
-0.945017,65,23.86329,18,28.440614
4.265652,65,86.606912,30,28.485627
-0.312826,65,0.0,0,28.528607
7.056624,65,32.110667,22,28.571452
1.683925,65,29.17868,18,28.61542
4.650755,65,17.459923,10,28.67197
3.361603,65,320.163775,41,28.749101
7.338351,65,80.475136,33,28.807419
55.818701,65,66.439089,21,28.852291
3.588941,65,41.843716,21,28.895323
7.595487,65,49.981571,25,28.937691
0.067234,65,32.913537,17,28.97955
-50.776916,65,346.538435,40,29.020185
3.968963,65,19.499695,9,29.063879
11.501402,65,92.186965,30,29.107154
2.098982,65,16.524454,8,29.156904
1.194572,65,6.062051,5,29.203109
-3.448547,65,107.170062,54,29.249197
7.033577,65,196.800329,58,29.293986
-0.775987,65,0.50634,0,29.336256
-2.966848,65,31.375108,10,29.37828
-0.103462,65,8.391432,6,29.419975
-2.495224,65,17.713193,8,29.466586
5.100665,65,173.389893,40,29.51157
-16.647135,65,47.760348,28,29.557223
-1.76978,65,31.089865,21,29.602021
-3.549889,65,78.450715,24,29.644812
-4.534066,65,74.717416,27,29.687452
5.79171,65,134.603127,34,29.730154
-2.637936,65,23.83046,12,29.776057
6.737774,65,33.33786,18,29.823119
6.288042,65,67.593308,29,29.869908
5.370838,65,225.808878,46,30.522138
-4.399203,65,21.912155,9,30.566914
-53.509997,65,579.937472,46,30.610956
-59.798522,65,589.400365,47,30.656581
4.312959,65,5.285098,3,30.707726
-20.897146,65,68.752712,35,30.785323
-5.131334,65,77.017812,34,30.849585
4.311861,65,654.884153,52,30.894255
22.14978,65,526.599165,50,30.938363
-81.953178,65,293.249842,44,30.9832
-2.833927,65,296.267794,58,31.026287
0.556204,65,1.328785,1,31.072051
0.809654,65,7.142288,5,31.116809
18.483303,65,176.138052,34,31.162442
9.621784,65,149.563504,36,31.210512
76.069743,65,243.387255,46,31.259418
-2.67655,65,49.526006,25,31.3073
-0.52354,65,114.062515,42,31.351291
-4.558463,65,3.986525,4,31.394522
-57.554117,65,202.869416,28,31.436778
0.614412,65,2.589328,1,31.48276
-9.211414,65,61.3267,29,31.535795
3.963154,65,66.689328,29,31.579394
-6.75064,65,120.352761,33,31.623291
-5.095648,65,49.397625,16,31.665463
-10.900809,65,105.030809,29,31.709095
-2.199091,65,25.648694,12,31.769869
-59.777565,65,216.562515,40,31.814556
3.016219,65,0.81406,0,31.857302
-38.48024,65,98.624224,33,31.899498
5.147532,65,102.920305,29,31.942003
-5.269142,65,11.583359,6,32.649897
-0.876443,65,16.816507,13,32.693137
-12.421383,65,3.477,2,32.735763
3.322504,65,11.110697,7,32.777953
2.506323,65,36.111344,14,32.826934
-62.947459,65,326.327272,48,32.883568
14.027517,65,17.698783,12,32.949702
50.372903,65,79.185369,28,33.002511
4.87589,65,4.937128,4,33.046361
-44.249229,65,451.496221,50,33.089758
-37.581649,65,341.987682,58,33.135781
19.44652,65,356.225613,35,33.178125
-64.813956,65,285.281354,41,33.219458
-3.640418,65,36.999504,26,33.26175
0.687867,65,0.363842,0,33.303232
18.265708,65,149.402408,43,33.344217
5.835984,65,62.211099,24,33.393467
-2.461173,65,119.464315,38,33.438247
3.402935,65,4.824176,4,33.482824
-24.990826,65,111.66582,16,33.530331
-9.537734,65,71.45697,33,33.57175
38.072097,65,344.094854,54,33.613514
0.66209,65,7.878089,6,33.660237
17.250259,65,117.783763,37,33.701527
-2.404817,65,45.958759,19,33.752434
-1.179659,65,9.965847,5,33.797664
61.392502,65,254.710735,46,33.848224
11.684486,65,111.670844,18,33.893085
-2.013516,65,8.900049,5,33.937118
-25.395897,65,10.842794,9,33.988568
-2.831203,65,1.682026,0,34.033303
10.532506,65,207.58342,49,34.076049
-3.756679,65,22.901117,10,34.70045
-0.115494,65,0.215054,0,34.745175
3.531964,65,89.285836,26,34.791365
0.467089,65,4.827406,4,34.836882
29.282811,65,84.089963,20,34.887562
-1.589109,65,433.17902,54,34.959756
15.313185,65,36.183316,12,35.029574
32.954565,65,293.791899,34,35.075933
44.739336,65,45.016392,19,35.122176
2.232331,65,10.214071,8,35.177142
-0.435313,65,0.633872,0,35.224099
26.205175,65,145.483163,34,35.270355
6.617181,65,8.938506,7,35.313108
35.572335,65,16.33844,10,35.354255
37.552481,65,177.234966,31,35.398311
1.620864,65,16.133149,10,35.441303
81.797177,65,52.41563,21,35.48839
-73.168427,65,319.831436,48,35.534105
-1.863907,65,6.451626,4,35.579379
21.15883,65,183.322446,49,35.622395
-1.27622,65,7.279988,5,35.665603
-16.99924,65,166.805427,43,35.70894
0.900235,65,79.702672,22,35.753433
0.733476,65,9.81274,4,35.799185
52.80476,65,89.933458,32,35.844692
-56.01327,65,121.418133,31,35.88969
1.976236,65,19.180339,12,35.935287
-2.039388,65,26.373475,12,35.980445
-64.581028,65,280.125856,38,36.025273
30.07618,65,20.681131,11,36.072023
23.802064,65,783.153309,54,36.121356
2.02082,65,45.729899,15,36.766706
1.585535,65,14.74541,10,36.842053
12.024467,65,214.621126,34,36.90526
-70.881479,65,130.036532,17,36.954006
2.334852,65,36.292658,14,37.027179
-2.059258,65,110.139372,42,37.091398
0.225967,65,10.975627,6,37.137041
-12.172756,65,23.395508,6,37.183164
2.158742,65,5.481258,3,37.229492
-0.11968,65,3.029332,2,37.275493
-1.069188,65,10.10932,7,37.321894
-3.251126,65,295.484321,46,37.369042
-56.520631,65,183.254376,26,37.413571
-1.0487,65,1.918452,1,37.459436
0.955066,65,15.660722,4,37.505242
3.476809,65,81.901157,30,37.551477
0.25914,65,35.073195,16,37.598258
19.440003,65,82.422309,33,37.644106
-0.913623,65,12.797591,8,37.690134
0.11345,65,0.45138,0,37.735618
0.106825,65,3.173542,3,37.782364
-0.025806,65,12.932905,9,37.828701
0.009268,65,9.080743,7,37.873828
1.613904,65,4.925219,4,37.918296
-1.738823,65,3.26292,4,37.963372
5.001604,65,257.985198,45,38.009432
9.995821,65,98.166476,20,38.054732
11.474377,65,192.526153,27,38.101785
0.157455,65,15.340765,8,38.146832
-1.908401,65,7.885662,6,38.189722
-2.705669,65,39.718102,18,38.235654
19.289908,65,71.716875,23,38.280934
1.833014,65,30.946039,18,38.92093
9.923224,65,228.061491,34,38.966473
-7.695171,65,61.229202,29,39.011657
-0.536192,65,30.571908,18,39.05549
-0.194608,65,1.37769,1,39.104446
22.823223,65,1297.537183,55,39.175366
-7.16706,65,327.768008,38,39.24081
-3.938756,65,83.902148,22,39.287647
1.214641,65,5.033748,4,39.333246
-0.143257,65,16.344738,9,39.375508
-2.778017,65,11.000462,4,39.42198
34.280348,65,377.109316,52,39.46783
0.599454,65,22.576465,15,39.512328
43.16068,65,91.208078,24,39.556325
2.757968,65,21.146188,10,39.602064
-13.389673,65,116.944552,32,39.647257
19.244308,65,6.219126,3,39.690211
63.604772,65,101.082115,32,39.735168
-0.247256,65,4.302313,3,39.781125
-50.835091,65,32.115707,20,39.826607
4.067761,65,20.66955,12,39.872507
-3.806291,65,482.06644,36,39.918822
-1.010684,65,11.909311,9,39.963045
0.065851,65,2.2866,0,40.00698
79.55719,65,95.614195,35,40.050593
8.858165,65,31.453745,14,40.093393
-66.178202,65,423.644454,55,40.137909
10.080886,65,56.325668,17,40.18379
2.022979,65,49.148317,29,40.231063
0.104524,65,0.97586,0,40.27627
10.171578,65,79.940659,32,40.32235
-1.585548,65,95.415427,31,40.94575
-2.459902,65,52.247366,28,41.001593
-0.774048,65,2.62953,1,41.046086
0.15751,65,55.421625,27,41.0881
-3.97731,65,63.251725,28,41.13263
-6.315033,65,49.784259,26,41.189574
1.175569,65,0.0,0,41.25911
-0.818895,65,28.342421,21,41.304537
-3.002851,65,102.395837,45,41.347212
1.126722,65,53.526991,30,41.389695
2.809288,65,4.099755,3,41.430947
-1.712868,65,165.001239,34,41.473311
-2.692156,65,2.607981,2,41.518072
32.652404,65,107.599235,34,41.560949
27.780449,65,166.419465,45,41.604245
4.996779,65,23.752777,17,41.65644
0.113817,65,98.307513,31,41.723417
28.154685,65,313.470449,52,41.778508
3.510867,65,96.097915,46,41.827824
-0.950899,65,1.15483,0,41.870819
-38.331195,65,244.796547,57,41.912787
-0.620531,65,4.197339,2,41.954428
-3.648453,65,31.692065,14,41.996399
3.327967,65,84.819284,30,42.044056
-0.11688,65,3.104053,0,42.088594
1.342152,65,9.326289,6,42.132595
13.591884,65,376.669122,54,42.177982
-0.964401,65,217.658133,46,42.223283
-4.059655,65,146.201172,45,42.26969
-0.20267,65,2.34175,0,42.316765
9.97925,65,838.626708,58,42.361822
4.139697,65,24.681201,15,42.404197
-2.285026,65,51.721022,32,43.021813
12.37754,65,193.656988,49,43.066178
41.26482,65,163.282048,34,43.111301
0.828957,65,4.017489,3,43.155714
-7.870757,65,63.932985,33,43.203117
-0.313118,65,16.942701,9,43.270018
27.213709,65,67.51587,26,43.332446
-1.948785,65,71.632795,24,43.376883
2.676768,65,28.590579,17,43.41969
2.692632,65,6.133225,6,43.464052
-62.0063,65,229.636878,35,43.50981
-2.104167,65,59.828347,29,43.555564
-70.445095,65,175.913095,37,43.601374
-10.136524,65,186.015806,34,43.647056
2.094199,65,57.591669,28,43.692079
-0.0582,65,186.104394,49,43.737582
-0.371545,65,8.897197,7,43.782802
4.235086,65,7.532366,3,43.82866
3.403801,65,28.63212,16,43.874538
3.866163,65,25.721182,13,43.920538
-2.593712,65,90.946911,40,43.965316
-1.713627,65,63.264369,25,44.010401
0.193705,65,49.948861,22,44.056497
1.224387,65,29.096831,18,44.102212
0.810635,65,19.30203,14,44.146965
9.012468,65,63.898474,18,44.192548
12.726849,65,53.507,22,44.238268
-5.851661,65,14.795253,7,44.284724
3.293061,65,0.640989,0,44.330077
20.23121,65,175.180798,41,44.376746
0.291827,65,1.858793,1,44.423265
4.187247,65,2.301826,2,45.038599
17.318623,65,139.819974,21,45.079982
0.177582,65,2.506224,1,45.121669
-29.713802,65,127.180452,24,45.16383
7.167473,65,131.295693,48,45.205889
-1.691126,65,29.041061,21,45.255009
1.293786,65,84.88144,42,45.321275
0.164412,65,132.160128,21,45.388756
-2.611025,65,173.874118,39,45.434932
-11.236459,65,453.993449,51,45.477993
-57.430959,65,350.190258,57,45.519631
-34.074548,65,202.122684,29,45.560316
-5.858497,65,43.674696,26,45.601818
2.29502,65,89.979269,19,45.650056
-0.443225,65,0.588283,0,45.694509
-2.732351,65,147.238161,47,45.736905
63.94572,65,195.105461,28,45.79026
-0.953297,65,64.629723,35,45.867836
-0.466202,65,79.148748,29,45.936631
-0.969073,65,6.677146,6,46.013598
17.189123,65,92.622893,28,46.089141
-0.808273,65,15.808809,8,46.162347
-0.328934,65,25.551406,17,46.227567
10.175281,65,112.768665,42,46.296708
-0.063137,65,23.782568,9,46.361447
-1.051007,65,23.923516,15,46.431203
-47.624125,65,80.029855,19,46.492004
-1.435234,65,31.344418,14,46.545311
-1.691781,65,5.435046,5,46.589203
-0.951951,65,33.46206,19,46.634833
-45.032949,65,246.258557,52,46.686853
11.516754,65,77.520625,29,46.757163
1.677099,65,0.460441,0,47.475347
6.167507,65,56.903373,24,47.518334
-0.063875,65,12.873844,7,47.56069
1.843881,65,11.39506,9,47.603478
2.89183,65,80.761694,37,47.64497
-0.466873,65,16.912204,11,47.701093
13.888213,65,203.363018,38,47.767161
-0.434958,65,3.745278,3,47.812344
10.026487,65,43.594248,17,47.867804
-1.448272,65,1.47564,0,47.914155
3.72524,65,256.969276,50,47.958057
-2.259674,65,139.18129,37,48.000329
5.189661,65,122.736494,36,48.045207
13.834263,65,84.44059,31,48.121148
1.955029,65,82.757516,29,48.179098
-1.059033,65,0.778044,0,48.231905
4.055441,65,77.258461,28,48.276831
-2.789734,65,4.354745,3,48.323064
4.433734,65,115.538655,42,48.371513
4.268506,65,34.852832,17,48.420855
